;1882-07-06_1
chambre;39.0
député;14.0
seiiloa;1.0
ordinaire;2.0
ian;1.0
compte;7.0
rendu;3.0
extenso;2.0
béinci;1.0
séance;15.0
jeudi;1.0
juillet;2.0
sommaire;1.0
procès-verbal;4.0
haentjens;48.0
amande;1.0
congé;13.0
interpellation;16.0
adressée;2.0
ilaelitions;1.0
collègue;24.0
ministre;120.0
intérieur;49.0
acte;34.0
counnki;1.0
doupables;1.0
commis;14.0
préfecture;42.0
sarthe;61.0
engagent;3.0
responsabilité;7.0
préfet;78.0
administrait;2.0
vvaaiin;1.0
haentjeds;1.0
godefroy;14.0
cavaignac;18.0
cuneo;48.0
ornano;52.0
leporché;15.0
ordre;17.0
jour;32.0
motivé;3.0
adoption;12.0
pur;9.0
simple;8.0
dépôt;9.0
jean;6.0
david;6.0
gers;5.0
rapport;27.0
projet;40.0
loi;86.0
portant;13.0
autorisation;2.0
verser;2.0
alcool;7.0
vin;7.0
droit;13.0
franc;13.0
principal;3.0
décime;2.0
hectolitre;2.0
proposition;30.0
sonnier;3.0
but;5.0
sournettre;1.0
présentant;2.0
oolique;1.0
supérieur;2.0
degré;3.0
simille;1.0
consommation;2.0
entrée;2.0
octroi;3.0
cnm;1.0
comprise;4.0
dela;1.0
quantité;3.0
de-;2.0
desprez;2.0
plu;1.0
sieur;6.0
autorisant;2.0
usage;3.0
sucre;2.0
dénaturé;2.0
sucrage;2.0
cuve;2.0
kilogramme;2.0
prévenir;2.0
fraude;2.0
boisson;1.0
soumises;2.0
classer;3.0
marcère;6.0
tendant;11.0
augmenter;3.0
nombre;17.0
adjoint;10.0
arrondissement;18.0
ville;16.0
pari;13.0
mrondismments;1.0
dapôt;1.0
arthur;4.0
picard;3.0
nom;19.0
commission;38.0
rintérêt;1.0
local;5.0
objet;10.0
perception;2.0
surtaxe;2.0
spiritueux;2.0
amiens;2.0
somme;14.0
piritu;1.0
gur;1.0
tondant;1.0
autoriser;5.0
épartement;1.0
basses-alpes;3.0
créer;4.0
ressource;6.0
extraordinaires;4.0
payement;4.0
subvention;2.0
promis;3.0
construction;4.0
cuemin;1.0
fer;3.0
digne;2.0
ila;1.0
prs;1.0
finance;7.0
annulation;2.0
crit;1.0
budget;7.0
extraordiûaire;1.0
ministère;3.0
exercice;9.0
crédit;7.0
môme;6.0
udget;1.0
réselltation;1.0
instruction;6.0
pubhque;1.0
beaux-arts;4.0
dortaqr;1.0
ouverture;4.0
jninistr;1.0
publique;10.0
beau;4.0
ètablis-;1.0
raatériel;1.0
fixe;3.0
nouvelle;9.0
constril;1.0
rls;1.0
élevées;2.0
agrandissement;3.0
mipostes;1.0
télégraphe;3.0
edouard;2.0
lockroy;6.0
rnîr;1.0
affaire;25.0
étranger;10.0
