;1882-12-19_1
chambre;62.0
député;16.0
session;1.0
extraordinaire;18.0
compte;21.0
rendu;8.0
extenso;1.0
séance;15.0
vît;1.0
mardi;1.0
décembre;8.0
sommaire;1.0
roc;1.0
èl-verbal;1.0
comte;61.0
lanjuinais;12.0
orte;1.0
dépôt;16.0
beau;7.0
proposition;22.0
loi;163.0
retilt;1.0
modincatton;1.0
article;50.0
prisq;1.0
inn;1.0
finance;8.0
juillet;6.0
usine;5.0
prise;9.0
eau;5.0
rivière;6.0
navigables;2.0
esnault;4.0
rapport;56.0
cau;1.0
dora;1.0
commission;58.0
intérêt;32.0
local;8.0
objet;28.0
exailliner;1.0
projet;97.0
laperception;1.0
surtaxe;17.0
vin;12.0
cool;1.0
cidre;2.0
poirés;2.0
hydromel;2.0
alration;1.0
doctrol;1.0
janville;1.0
manche;9.0
déclaïation;1.0
gence;1.0
urgence;19.0
cal;1.0
charff;1.0
lopour;1.0
argée;1.0
xaminer;1.0
prorogation;4.0
tion;15.0
ctrol;1.0
baix;2.0
nord;15.0
déclara-;1.0
roubaix;2.0
bar;1.0
hérault;5.0
nom;26.0
porlanget;1.0
chargée;7.0
examiner;9.0
portlant;1.0
ouverture;20.0
ministre;65.0
exercice;31.0
crédit;41.0
supplémentaire;3.0
applicable;6.0
service;30.0
impressi;1.0
conlmiar;1.0
méline;6.0
lonl;1.0
budget;34.0
jet;5.0
itfî;1.0
fortdnt;1.0
augmentation;4.0
fond;5.0
avance;8.0
subvention;4.0
mis;11.0
disposition;19.0
alsse;1.0
chemin;125.0
vicinaux;4.0
rcaad;1.0
fourcand;5.0
exalll;1.0
coidujisslon;1.0
examine;1.0
dyant;1.0
prorlner;1.0
rokatm;1.0
alcool;6.0
octroi;5.0
lyon;5.0
rhône;6.0
déclaration;9.0
dôclara;1.0
question;35.0
adressée;2.0
bassetière;15.0
rnlbtre;1.0
intérieur;22.0
réponse;2.0
lerarilstre;1.0
rie;3.0
établies;3.0
pro;6.0
dieppe;2.0
seine-inférieure;5.0
jot;1.0
prorogaa;1.0
trol;1.0
spiritueux;1.0
trùoi;1.0
pouniua;1.0
fmlstère;1.0
stôro;1.0
aiîl;1.0
percep;1.0
lctroi;1.0
pnrojde;1.0
ahrm;1.0
entliôrea;1.0
nktord;1.0
autoriser;6.0
dépar;2.0
lnatre;1.0
aute;1.0
loire;10.0
imposer;4.0
extraort;1.0
ttenl;1.0
travaux;13.0
route;1.0
eûtale;1.0
ittndant;1.0
déparile;1.0
aube;5.0
extraordinairement;1.0
loo;1.0
ordinaire;14.0
trava;1.0
naux;2.0
tendant;4.0
établir;7.0
office;1.0
laile-so;1.0
eaxtraordinaire;1.0
commune;2.0
sous-ha;1.0
fipar;1.0
marn;1.0
jloni;1.0
philippoteaux;4.0
char;2.0
alolner;1.0
ubjet;1.0
perception;2.0
fiurtaxe;1.0
kpt;1.0
tou;3.0
alpes-maritimes;2.0
déb;1.0
adoption;17.0
dft;1.0
purgence;1.0
sénat;2.0
ten;1.0
laut;1.0
maintegatu;1.0
daut;1.0
itr;1.0
année;20.0
moditii;1.0
ceiuma;1.0
dséi;1.0
mar;5.0
appori;1.0
sii;1.0
trliol;1.0
ddécembre;1.0
modifiant;1.0
aïb;1.0
recrutement;2.0
armée;4.0
discussion;36.0
interpellation;18.0
baudry;9.0
asson;17.0
acte;8.0
aurait;17.0
victime;9.0
rocheservière;3.0
roche-saint;1.0
andré;7.0
demande;73.0
ajournement;9.0
baudry-d;8.0
barodet;7.0
bureau;14.0
élection;5.0
circonscription;2.0
arrondissement;3.0
dinan;1.0
cotes-du;1.0
atlop;1.0
conclusion;2.0
admission;1.0
deroyer;8.0
marcère;23.0
municipale;2.0
ferdinand;9.0
dreyfus;5.0
collègue;22.0
folliet;5.0
cuneo;4.0
ornano;2.0
plu;2.0
sieur;1.0
délibération;10.0
raynal;12.0
delattre;16.0
baron;39.0
janzé;16.0
grand;23.0
nombre;21.0
régler;3.0
compagnie;119.0
fer;132.0
agent;72.0
commissionnés;15.0
rodât;34.0
rapporteur;29.0
charles;28.0
floquet;19.0
goblet;14.0
amendement;14.0
rejet;3.0
scrutin;17.0
contre-projet;26.0
rodat;16.0
laroze;7.0
langlois;8.0
lecture;18.0
turquet;9.0
annulation;13.0
franc;12.0
ouvert;11.0
affaire;19.0
étranger;16.0
acquisition;15.0
aménagement;10.0
hôtel;20.0
ambassade;18.0
saint;13.0
pér;1.0
tersbourg;1.0
faires;1.0
