;1882-11-20_1
chambre;89.0
député;37.0
session;2.0
extraordinaire;2.0
compte;16.0
rendu;5.0
extenso;2.0
séanob;1.0
séance;13.0
lundi;1.0
novembre;3.0
sommaire;2.0
procès-verbal;4.0
lockroy;4.0
brierre;5.0
jules;23.0
maigne;3.0
dépôt;12.0
janzé;5.0
proposition;25.0
loi;62.0
relative;6.0
réorganisation;1.0
service;74.0
contrôle;3.0
exploitation;6.0
chemin;6.0
fer;6.0
suite;14.0
discussion;25.0
budget;121.0
ministère;31.0
poste;110.0
télégraphe;81.0
demande;55.0
renvoi;29.0
commission;120.0
henry;20.0
maret;48.0
ministre;133.0
rejet;4.0
scrutin;23.0
public;20.0
générale;5.0
talandier;9.0
laroche-joubert;5.0
janvier;20.0
motte;14.0
bouchet;19.0
douville-maillefeu;7.0
adoption;8.0
chapitre;28.0
personnel;29.0
département;33.0
amendement;44.0
morel;6.0
manche;7.0
rapporteur;36.0
affaire;47.0
étranger;50.0
traitement;37.0
agent;51.0
politique;21.0
consulaires;9.0
benjamin;22.0
raspail;28.0
turquet;7.0
prise;16.0
considération;25.0
madier;22.0
montjau;21.0
étran;2.0
gères;1.0
président;58.0
conseil;19.0
excuse;2.0
congé;12.0
guerre;27.0
finance;16.0
projet;20.0
objet;22.0
approuver;2.0
convention;3.0
portant;7.0
cession;2.0
etat;39.0
sieur;12.0
boinet;2.0
cafetier;2.0
abbeville;1.0
somme;40.0
parcelle;2.0
domaniales;2.0
provenant;2.0
déclassement;2.0
fortification;2.0
place;7.0
charge;3.0
acquéreur;2.0
fournir;5.0
génie;2.0
militaire;17.0
terrain;5.0
nécessaire;16.0
agrandissement;2.0
champ;3.0
man;3.0
uvres;2.0
lefèvre;9.0
résolution;5.0
nomination;13.0
enquête;3.0
parlementaire;5.0
événement;4.0
montceau-les-mines;2.0
lyon;7.0
arthur;10.0
picard;5.0
rapport;51.0
nom;19.0
chargée;3.0
examiner;5.0
route;3.0
nationale;2.0
entrevaux;2.0
barcelonnette;2.0
bassesalpes;1.0
dupont;5.0
intérêt;33.0
local;6.0
tendant;7.0
autoriser;5.0
cantal;2.0
créer;10.0
ressource;6.0
extraordinaires;1.0
payement;6.0
subvention;9.0
destinée;2.0
construction;12.0
lycée;2.0
aurillac;2.0
esnault;5.0
perception;3.0
surtaxe;2.0
alcool;2.0
octroi;5.0
landivisiau;2.0
finistère;2.0
règlement;10.0
ordre;37.0
jour;50.0
baron;33.0
reille;7.0
présidence;1.0
henri;13.0
brisson;3.0
armez;4.0
secrétaire;4.0
donne;10.0
lecture;4.0
avanthier;1.0
edouard;1.0
porté;16.0
journal;8.0
officiel;6.0
abstenu;3.0
vote;20.0
urgence;2.0
erreur;14.0
voté;19.0
pur;5.0
simple;15.0
interpellation;1.0
crédit;44.0
alloué;2.0
cardinal-archevêque;1.0
alger;1.0
déclare;4.0
rectifié;1.0
conséquence;14.0
malgne;1.0
lieu;13.0
dernier;23.0
second;5.0
rectification;1.0
adopté;10.0
reçu;8.0
organisation;7.0
imprimée;2.0
distribuée;2.0
renvoyée;3.0
initiative;5.0
projrt;1.0
fixation;3.0
bxer;1.0
cice;1.0
appelle;5.0
général;16.0
dépense;33.0
recette;22.0
exercice;9.0
décidé;4.0
commencerait;2.0
marat;1.0
viens;8.0
demander;18.0
démontrerai;1.0
preuve;8.0
main;10.0
chiffre;49.0
évaluation;5.0
portée;5.0
imaginer;1.0
fantaisiste;2.0
impossible;7.0
républicain;9.0
admette;1.0
agit;4.0
argent;2.0
contribuable;3.0
règle;7.0
élémentaires;1.0
comptabilité;6.0
soient;9.0
méconnu;1.0
revers;1.0
songea;1.0
réformer;1.0
envisagea;1.0
réforme;5.0
point;39.0
vue;17.0
financier;2.0
fait-il;1.0
illusoire;2.0
examen;14.0
restés;1.0
vaines;1.0
formalité;1.0
résultat;23.0
plaisir;4.0
ministériel;1.0
devenus;1.0
visible;1.0
ait;12.0
cru;5.0
devoir;15.0
adopter;4.0
administration;32.0
saurait;4.0
augmenté;7.0
établi;6.0
ensemble;5.0
cadre;6.0
relatif;9.0
passage;5.0
extrait;1.0
baihaut;1.0
page;4.0
Monsieur;70.0
voulez;10.0
savoir;12.0
pratiqué;1.0
déférence;3.0
exemple;11.0
nommé;3.0
inspecteur;13.0
prévu;1.0
refusé;2.0
accorder;7.0
chef;19.0
bureau;38.0
colis;14.0
postaux;9.0
a-t-elle;5.0
avisée;1.0
discuterai;1.0
fusion;4.0
bornerai;1.0
affirmer;4.0
donné;8.0
diamétralement;1.0
opposé;3.0
attendait;1.0
prouverais;1.0
veux;21.0
écarter;3.0
ferai;2.0
remarquer;2.0
toutefois;3.0
heureox;1.0
prévus;2.0
charles;10.0
rolland;2.0
juin;9.0
réduction;8.0
état-major;1.0
produite;1.0
centrale;9.0
coûtait;3.0
coûte;1.0
pari;29.0
banlieue;1.0
revenait;1.0
revient;2.0
coûtera;1.0
augmentation;17.0
total;6.0
élève;5.0
respectable;3.0
songe;3.0
aurait;16.0
produire;5.0
différence;6.0
sens;9.0
inverse;1.0
serait;26.0
long;10.0
donner;12.0
détail;6.0
fallu;3.0
livrer;5.0
véritables;1.0
calcul;6.0
dégager;2.0
borne;3.0
exactitude;1.0
moment;28.0
engageant;1.0
justifier;5.0
dit;35.0
division;5.0
énumère;1.0
yen;1.0
directeur;9.0
fonction;8.0
attendant;2.0
définitive;3.0
laboulaye;1.0
fil;16.0
passe;8.0
statistique;2.0
supprimée;1.0
caisse;4.0
épar;1.0
gne;1.0
postales;6.0
crois;22.0
autant;14.0
veut-on;1.0
juger;1.0
obtenus;2.0
diminution;2.0
promesse;3.0
suffira;2.0
commis;8.0
titulaire;3.0
coûtant;1.0
franc;34.0
compter;3.0
nombre;39.0
considérable;4.0
auxiliaire;10.0
permanent;3.0
parlerai;1.0
objectera;1.0
doute;12.0
accroissement;7.0
travail;15.0
vague;2.0
facile;5.0
proviennent;1.0
uniquement;2.0
développement;4.0
économie;3.0
prévues;2.0
réalisées;2.0
fabuleux;1.0
élèveraient;1.0
fusiou;1.0
pourrais;9.0
idée;6.0
plainte;3.0
parfaitement;15.0
justifiées;2.0
sein;2.0
spéciale;5.0
observation;12.0
devraient;2.0
présentées;1.0
convoquer;1.0
tribune;16.0
vérifier;1.0
aborder;4.0
principale;2.0
présenter;5.0
titre;18.0
auraient;2.0
article;29.0
distinct;1.0
voir;14.0
proportion;3.0
contribué;1.0
appartenant;1.0
exclusivement;2.0
réseau;7.0
pneumatique;3.0
développe;1.0
spécifiées;1.0
mode;9.0
transmission;11.0
postal;4.0
tort;5.0
confondre;1.0
télégraphie;3.0
renseignement;4.0
fournis;2.0
faute;1.0
distinction;1.0
prouver;3.0
arrive;6.0
ligne;42.0
souterraines;16.0
coûteront;2.0
finalement;1.0
million;54.0
établies;3.0
réunir;1.0
grand;42.0
centre;12.0
desservis;2.0
habituellement;1.0
appareil;8.0
rapide;2.0
précisément;8.0
fonctionner;2.0
cochery;5.0
reconnu;7.0
daas;1.0
coohery;1.0
ministra;1.0
sérieux;10.0
dérangemen;1.0
occasionna;1.0
quelquefois;3.0
vhmrs;1.0
rigoureux;1.0
retard;4.0
dépê;1.0
che;3.0
principalement;1.0
lorsqu;4.0
agissait;3.0
correspondre;2.0
indiréctement;1.0
région;2.0
ips;1.0
communication;8.0
directes;2.0
défaut;2.0
inconvénient;3.0
existe;4.0
ailleurs;10.0
cas;16.0
trouble;1.0
sor;1.0
gres;1.0
aériennes;3.0
produiraient;1.0
sûrement;1.0
ison;1.0
lenteur;1.0
accumulation;1.0
correspondance;2.0
raoide;1.0
dira;4.0
peut-être;8.0
certainement;2.0
lignas;1.0
répondent;1.0
besoin;17.0
stratégiques;1.0
question;61.0
patriotisme;3.0
soulevée;1.0
aurons-nous;1.0
offensive;2.0
défensive;1.0
adrufttra;1.0
absolument;13.0
inutile;3.0
défeosive;1.0
soumets;2.0
hgnes;1.0
construites;1.0
en-;1.0
trepreneurs;1.0
emploient;1.0
ouvrier;5.0
allemand;3.0
italien;8.0
ell;1.0
terrassement;1.0
pose;2.0
tuyau;1.0
regard;2.0
vulgairement;1.0
marmite;1.0
mètre;1.0
évident;3.0
ennemi;3.0
connaît;4.0
déji;2.0
tracé;1.0
lious;1.0
semble;8.0
indéniable;2.0
câble;10.0
rompu;3.0
pourra;11.0
réparé;1.0
fin;3.0
expérience;4.0
basée;1.0
résistance;1.0
permettent;3.0
préciser;1.0
rupture;4.0
faciles;1.0
précises;1.0
cabinet;6.0
donnent;3.0
résuliats;1.0
approximatifs;1.0
pratique;3.0
fera;6.0
rattacher;1.0
aériens;1.0
ajoute;5.0
bordeaux;7.0
havre;4.0
pss;2.0
évidemment;5.0
stratégique;1.0
conclut;4.0
demandé;9.0
projetées;1.0
année;27.0
actuellement;9.0
dépensés;1.0
achevées;1.0
aut;1.0
tenir;1.0
côté;9.0
refuse;1.0
employé;33.0
interruption;14.0
bruit;7.0
membre;14.0
attendez;1.0
silence;3.0
veuillez;3.0
écouter;3.0
pieyre;7.0
parle;6.0
ute;1.0
faut;26.0
parler;9.0
ête;1.0
attention;9.0
orateur;3.0
partie;22.0
ctue;1.0
permettrait;2.0
augmen;1.0
ter;6.0
perfectionnés;1.0
déplore;1.0
pénurie;1.0
destinés;1.0
permettraient;1.0
achat;1.0
hughes;1.0
baudot;1.0
difficile;7.0
étudier;3.0
cause;10.0
modification;4.0
trouve;10.0
désignation;1.0
réunion;2.0
déplacement;1.0
avoue;3.0
comprends;6.0
signalerai;1.0
existt;1.0
demunde;1.0
serf;2.0
gauche;47.0
lommisston;1.0
seule;6.0
compétente;2.0
pareil;4.0
vois;4.0
comparé;1.0
entretien;18.0
kilonètres;1.0
kilomètre;12.0
revenaient;1.0
revenaiènt;1.0
frr;1.0
dlomètres;1.0
entretenir;2.0
est-ce;5.0
possible;17.0
paye-t-on;1.0
aurait-il;2.0
aveuglément;1.0
approbation;4.0
relevé;2.0
soin;7.0
créa;1.0
tion;2.0
coûté;2.0
bgnes;1.0
est-à-dire;6.0
revenu;2.0
avion;10.0
modération;3.0
exagérée;1.0
exagération;1.0
immodérée;1.0
compensation;1.0
reste;13.0
somma;1.0
balance;1.0
accuse;3.0
douteux;2.0
présente;5.0
écriture;2.0
tribunal;6.0
commerce;5.0
accepterait;1.0
sous-marines;1.0
ordinaire;4.0
affecté;3.0
traversée;1.0
fleuve;1.0
côte;3.0
élevait;4.0
établissement;4.0
repréeente;1.0
longueur;2.0
insignifiante;1.0
petit;15.0
addition;1.0
quoiqu;2.0
nouvelle;17.0
annuel;4.0
doublé;3.0
comprend;5.0
existent;1.0
discutera;1.0
prétexte;3.0
exact;2.0
télégraphiques;9.0
mixtes;1.0
est-il;10.0
devait;6.0
coûter;1.0
contraire;12.0
fournisse;1.0
émargement;1.0
uea;1.0
détaillées;1.0
création;14.0
voter;8.0
comprendre;3.0
loyer;5.0
frai;6.0
régie;4.0
conséquent;4.0
considérablement;2.0
locaux;2.0
parait;1.0
admissible;1.0
pardon;2.0
citer;5.0
puis;8.0
dispenser;1.0
énumérer;1.0
parlez;5.0
concerne;6.0
amélioration;11.0
indique;5.0
comparati;1.0
ament;1.0
minimum;6.0
maximum;5.0
comparaison;3.0
fictif;1.0
élevant;1.0
échelle;8.0
moyenne;11.0
atteignent;2.0
sommet;1.0
pied;2.0
mieux;10.0
railés;1.0
lss;1.0
iméressants;1.0
sort;4.0
amélioré;2.0
ptait;1.0
catégorie;8.0
réelle;1.0
calculée;1.0
révèle;2.0
proportionnée;1.0
prix;14.0
vivres;1.0
nécessité;10.0
vie;7.0
tégories;1.0
dois;8.0
naturellement;2.0
borner;2.0
quelques-uns;2.0
seules;3.0
ment;6.0
actif;2.0
gnent;1.0
gagnent;4.0
vrai;10.0
lep;1.0
ressortait;1.0
facteur;35.0
rapporter;2.0
soumis;5.0
appréciation;3.0
invraisemblable;1.0
emploi;8.0
inférieur;4.0
appliqués;3.0
auraitellepas;1.0
parlais;3.0
parte;1.0
situation;38.0
laborieux;1.0
utile;9.0
accueillir;2.0
favorablement;2.0
servent;1.0
bise;1.0
suffit;3.0
prendre;21.0
tableau;2.0
réel;3.0
citerai;1.0
mécanicien;1.0
trouvons;3.0
mini;3.0
mum;1.0
touchent;7.0
pareille;2.0
entier;2.0
soumettre;5.0
voulez-vous;7.0
étonnant;1.0
injustitiables;1.0
paragraphe;6.0
payer;3.0
sous-inspecteurs;1.0
gagnant;2.0
sous-chef;1.0
section;3.0
faudrait;6.0
laisser;4.0
passer;7.0
part;20.0
inexactitude;1.0
dépit;1.0
explication;3.0
possibles;1.0
eérîeux;1.0
bas;3.0
clair;1.0
qael;1.0
faux;3.0
répondra;1.0
enfant;8.0
aurais;3.0
utilité;3.0
neveu;4.0
entrer;3.0
morale;2.0
rester;2.0
réellement;2.0
doiî;1.0
signaler;3.0
principal;6.0
indiquée;5.0
nomenclature;1.0
correspondant;2.0
vide;1.0
gagne;1.0
touchet-il;1.0
payé;4.0
irrégularité;2.0
permettez;4.0
nances;1.0
prend;3.0
renvoie;3.0
forment;1.0
môme;3.0
base;6.0
porte;4.0
partir;3.0
indemnité;11.0
fixe;2.0
paragrapbe;1.0
remise;6.0
voyez;2.0
demanderait;1.0
justifié;3.0
fonctionnaire;9.0
sert;1.0
rémunérer;1.0
répète;9.0
receveur;4.0
annuaire;1.0
ingénieur;1.0
algérie;7.0
également;6.0
renferme;2.0
homme;21.0
infiniment;1.0
compétents;2.0
vérifiait;1.0
exactement;2.0
verrait;2.0
vérité;3.0
prêt;2.0
jugement;6.0
renvoyer;5.0
admettre;3.0
terme;8.0
présenté;8.0
permettez-moi;5.0
terminant;2.0
connaître;8.0
télégraphique;6.0
appuie;2.0
déjà;22.0
produit;19.0
conclure;1.0
baissé;1.0
donnaient;1.0
exacte;3.0
développé;5.0
transport;2.0
déduit;1.0
prouve;2.0
excédent;12.0
admet;2.0
dis;12.0
problématique;1.0
admettant;1.0
fût;8.0
brillant;1.0
considère;4.0
source;3.0
créées;1.0
baset-on;1.0
arriver;6.0
résulte;3.0
diminuent;1.0
mesure;11.0
augmentent;2.0
vient;12.0
lcs;1.0
graphe;2.0
confondez;1.0
prévision;4.0
obtenir;12.0
probable;1.0
arriveront;1.0
équilibrer;1.0
opinion;8.0
financière;3.0
gale;1.0
précaire;1.0
portait;3.0
fusion-;1.0
publique;9.0
tre;1.0
inspiré;1.0
document;7.0
constitution;6.0
actuelle;2.0
publiques;2.0
appartiennent;1.0
organisées;1.0
décret;7.0
faire;64.0
fixées;2.0
décretr;1.0
intervenues;1.0
juillet;6.0
réglée;2.0
forme;5.0
inséré;1.0
apportée;1.0
publicité;1.0
faisait;4.0
sion;2.0
proposée;2.0
faite;6.0
arbitrairement;1.0
légales;1.0
chacune;1.0
règlant;1.0
avancement;1.0
hiérarchie;4.0
livré;1.0
arbitraire;2.0
reconnaître;8.0
empire;2.0
scrupuleux;1.0
changement;3.0
subalterne;1.0
autorisé;5.0
prolonger;1.0
intéresser;2.0
médiocrement;1.0
ess;1.0
examinés;1.0
vérification;1.0
pourrait;8.0
réponse;6.0
détaillée;1.0
traité;6.0
assemblée;5.0
pouvez;7.0
tails;1.0
minutieux;1.0
devez;1.0
avez;20.0
nommée;2.0
âme;2.0
conscience;8.0
convaincu;4.0
actuel;5.0
acceptable;1.0
prononciez;1.0
puissions;1.0
entendu;7.0
avons;50.0
reconnaîtrons;1.0
raison;19.0
nommera;1.0
présentera;1.0
complet;4.0
satisfaisant;1.0
inacceptable;1.0
ectirémt;1.0
légraphes;1.0
critique;14.0
élevées;2.0
honorable;48.0
préliminaire;1.0
distribué;4.0
discuté;1.0
examiné;2.0
présenté-;1.0
gardé;2.0
attendais;1.0
attendiez;1.0
dites-vous;1.0
aviez;5.0
devaient;1.0
fallait;4.0
formuler;3.0
apprécier;2.0
indiquer;2.0
admettait;2.0
repoussait;1.0
pouvait-il;1.0
connaissait;1.0
préalablement;1.0
procéder;5.0
critiquer;2.0
evidemment;1.0
disait;8.0
prévenu;1.0
étaitainsi;1.0
répondre;9.0
trouvais;1.0
pré;2.0
sence;2.0
abso;1.0
lument;1.0
examine;1.0
procédure;1.0
aborde;1.0
mênns;1.0
connais;2.0
rencontrées;1.0
matin;2.0
pèche;1.0
pris;16.0
ignorez;1.0
rattaché;1.0
réuni;1.0
honneur;15.0
départdment;1.0
fus;1.0
chargé;21.0
préoccupation;1.0
fat;4.0
ais;1.0
complètement;6.0
rassuré;1.0
concernait;1.0
puisqu;7.0
organisée;1.0
aile;1.0
direction;12.0
dépendait;1.0
voulus;2.0
sécurité;3.0
