;1916-06-16_1
chambre;292.0
député;43.0
législature;7.0
session;6.0
compte;84.0
rendu;38.0
extenso;7.0
comité;142.0
secret;149.0
juin;50.0
pltésidexce;1.0
paul;41.0
pesciianel;1.0
séance;193.0
reprise;40.0
quart;12.0
président;670.0
déclare;17.0
formée;1.0
réponds;4.0
exprimé;5.0
commission;180.0
règlement;30.0
rappelant;1.0
somme;145.0
engagé;28.0
honneur;42.0
âne;1.0
révéler;1.0
dit;311.0
cour;29.0
veut-elle;1.0
décider;8.0
conformément;6.0
avis;28.0
bureau;32.0
établi;13.0
sténographie;2.0
texte;15.0
scellé;2.0
demeurera;1.0
déposé;27.0
archive;3.0
assentiment;9.0
reçu;36.0
bluysen;1.0
demande;183.0
interpellation;31.0
ensemble;46.0
policlique;1.0
gouvernement;501.0
obstacle;14.0
inscription;4.0
ordre;378.0
jour;406.0
opposition;14.0
ordonné;7.0
maurice;48.0
binder;1.0
coopération;7.0
éventuelle;4.0
armée;583.0
allié;118.0
front;248.0
français;119.0
liment;1.0
albert;37.0
favre;13.0
albert-favre;3.0
cède;2.0
tour;17.0
maginot;89.0
Monsieur;492.0
profonde;9.0
émotion;15.0
monte;3.0
tribune;89.0
circonstance;34.0
moment;175.0
considère;11.0
devoir;73.0
chose;148.0
délicat;18.0
difficile;18.0
dirai;26.0
périlleuse;3.0
remplir;14.0
raison;104.0
suffisante;17.0
sens;41.0
dérober;1.0
sort;16.0
patrie;23.0
jeu;10.0
taire;7.0
faire;339.0
prévaloir;6.0
solution;36.0
juge;10.0
bonne;52.0
peut-être;101.0
commode;7.0
crois;98.0
consciencieux;2.0
servir;16.0
pays;151.0
res;16.0
aime;5.0
france;145.0
par-dessus;3.0
débat;82.0
préoccupation;19.0
mieux;54.0
bravement;1.0
efforcé;3.0
souci;7.0
intérêt;62.0
anxieusement;2.0
pesé;3.0
assure;16.0
seul;49.0
anime;3.0
animé;2.0
grave;51.0
élevant;1.0
liantquf;1.0
tlpo;1.0
ait;79.0
vue;85.0
quej;1.0
puisse;51.0
suspecté;1.0
misérables;1.0
soient;45.0
perverti;1.0
politique;68.0
voir;72.0
engage;1.0
joute;2.0
personnel;24.0
querelle;5.0
ordinaire;3.0
champion;1.0
adversaire;17.0
cabinet;30.0
pis;6.0
audessous;1.0
présente;20.0
applaudissement;308.0
vingt-deux;8.0
guerre;541.0
bout;23.0
enregistrons;2.0
résultat;65.0
savez;79.0
étonnant;2.0
représentant;20.0
accepté;20.0
mission;26.0
veiller;2.0
éprouvent;1.0
besoin;70.0
expliquer;39.0
situation;131.0
exposer;10.0
inquiétude;12.0
demander;56.0
conduit;19.0
pourrait;39.0
paraître;4.0
présent;23.0
soyons;7.0
tus;3.0
discipline;10.0
estimions;2.0
valait;2.0
aborder;5.0
question;234.0
ailleurs;58.0
démontré;3.0
gré;2.0
grand;281.0
silence;33.0
trcs;2.0
gauche;155.0
dernier;74.0
temps;123.0
trompés;1.0
nousmêmes;2.0
opinion;47.0
publique;81.0
optimisme;5.0
officiel;36.0
gouvernent;1.0
commandent;4.0
faisions;6.0
confiance;60.0
déclaration;56.0
disaient;3.0
journal;27.0
régnait;2.0
atmosphère;4.0
sérénité;1.0
certitude;8.0
haute;7.0
sphère;2.0
eut;12.0
acte;44.0
événement;110.0
approbation;11.0
dirigeant;1.0
eût;35.0
retenti;1.0
impie;1.0
exposant;3.0
auteur;11.0
reproche;8.0
mauvais;24.0
disait;54.0
allait;14.0
menions;1.0
usait;1.0
numériquement;3.0
économiquement;1.0
financièrement;1.0
avion;107.0
persévérer;2.0
méthode;31.0
attendre;14.0
affaiblissement;1.0
ennemi;142.0
permettrait;2.0
percée;3.0
victoire;75.0
finale;5.0
grignotons;1.0
voix;39.0
autorisée;2.0
représentait;3.0
perte;104.0
double;13.0
laissait;2.0
entrevoir;5.0
avenir;22.0
pouvait;61.0
manquer;4.0
prochain;3.0
famine;2.0
allemagne;37.0
dégringolade;1.0
mark;1.0
insurrection;1.0
berlin;2.0
plaisait;1.0
entendre;28.0
