;1909-11-26_1
chambre;132.0
député;15.0
législature;12.0
session;1.0
extraordinaire;1.0
compte;40.0
rendu;11.0
extenso;3.0
séance;34.0
vendredi;3.0
novembre;11.0
sommaire;2.0
procès-verbal;12.0
engerand;10.0
excuse;9.0
suite;36.0
discussion;69.0
projet;65.0
loi;155.0
portant;11.0
fixation;6.0
budget;115.0
général;38.0
exercice;18.0
service;108.0
pénitentiaire;100.0
générale;28.0
paul;16.0
pelisse;17.0
tournade;15.0
charles;33.0
deloncle;18.0
rapporteur;83.0
aristiae;1.0
briand;5.0
président;238.0
conseil;165.0
ministre;128.0
intérieur;125.0
culte;60.0
louis;13.0
ollivier;8.0
chau-vière;1.0
françois;28.0
fournier;31.0
jules;21.0
coûtant;10.0
pierre;17.0
leroy-beaulieu;18.0
guieysse;3.0
commission;90.0
assurance;8.0
prévoyance;10.0
sociale;11.0
nectoux;7.0
rené;12.0
besnard;14.0
lefort;5.0
marcel;11.0
sembat;14.0
clôture;7.0
règlement;28.0
ordre;29.0
jour;82.0
présidence;2.0
maurice;17.0
berteaux;12.0
vice-président;1.0
est-ouverte;1.0
leboucq;20.0
secrétaire;3.0
donnelecture;1.0
hier;8.0
parole-est;1.0
fernand;20.0
scrutin;19.0
chapitre;39.0
ministère;30.0
porté;14.0
voté;22.0
erreur;13.0
réalité;12.0
abstenu;4.0
conformément;10.0
attitude;10.0
observée;1.0
commencement;2.0
il-;2.0
observation;35.0
adopté;21.0
anthime-ménard;1.0
pouvoir;16.0
assister;4.0
lesage;1.0
appelle;9.0
dépense;21.0
recette;3.0
arrêtée;2.0
discus-;1.0
sion;2.0
eût;8.0
intéressant;13.0
-crois;1.0
ouvrir;1.0
tribune;33.0
large;7.0
rechercher;8.0
esprit;23.0
société;33.0
moderne;6.0
basée;1.0
principe;23.0
justice;33.0
solidarité;2.0
estimables;1.0
dégradé;1.0
membre;23.0
guider;2.0
homme;30.0
chargé;8.0
délicat;7.0
mission;6.0
assurer;17.0
prison;209.0
etat;90.0
exécution;3.0
peine;29.0
somme;61.0
convié;1.0
année;47.0
successifs;1.0
pénitentiaires;46.0
excellent;7.0
collègue;73.0
convie;1.0
considération;4.0
élevé;5.0
sûr;5.0
céder;1.0
sentiment;29.0
amitié;1.0
obéir;2.0
impulsion;2.0
vrai;14.0
puis;32.0
uvre;29.0
autant;13.0
honneur;21.0
ellemême;3.0
aurait;33.0
certainement;11.0
manqué;2.0
intérêt;36.0
riche;2.0
eussent;1.0
consacrer;1.0
compétence;3.0
avisée;1.0
éloquence;2.0
généreux;1.0
eut;2.0
portée;4.0
utile;6.0
demande;94.0
honorable;31.0
ami;15.0
ferait;3.0
gros;2.0
yeux;5.0
attachais;1.0
grelot;1.0
serait;54.0
faute;12.0
prendrait;1.0
temps;27.0
déclarer;7.0
désire;5.0
voir;23.0
gauche;87.0
laissant;4.0
côté;13.0
point;65.0
vue;33.0
philosophique;1.0
question;120.0
bornerai;3.0
mettre;18.0
relief;1.0
pratique;13.0
travail;109.0
pénal;6.0
relation;4.0
concurrence;18.0
industrie;83.0
privée;39.0
pose;6.0
faut-il;3.0
détenu;73.0
travaillent;5.0
paraître;1.0
oiseuse;1.0
quelquesuns;2.0
controversée;1.0
part;46.0
réponds;2.0
nettement;6.0
affirmative;2.0
qette;1.0
obligation;7.0
travailler;6.0
résulte;7.0
déjà;35.0
rigoureuse;1.0
article;18.0
code;7.0
stipute;1.0
employer;9.0
condamné;38.0
réclusion;1.0
travaux;35.0
partie;29.0
produit;19.0
pourra;9.0
êtie;1.0
réservée;2.0
accord;36.0
constitue;3.0
élément;6.0
efficace;4.0
moralisation;2.0
assurerons;1.0
mieux;13.0
possible;43.0
reclassement;2.0
social;5.0
chargée;4.0
moyen;28.0
réprimer;2.0
vagabondage;1.0
propose;8.0
demander;26.0
création;5.0
colonie;42.0
mendiant;1.0
vagabond;1.0
seraient;7.0
réunis;3.0
appris;1.0
métier;11.0
permettrait;2.0
vivre;7.0
vie;18.0
libre;31.0
nécessité;12.0
raison;33.0
accessoire;2.0
importance;4.0
entretien;11.0
expose;3.0
relativement;3.0
considérables;1.0
million;13.0
chiffre;20.0
approximatifs;1.0
disait-on;2.0
droit;77.0
chercher;7.0
récupérer;1.0
reste;27.0
système;29.0
organisation;12.0
pourrons;4.0
concilier;1.0
pourtant;5.0
contradictoires;1.0
présence;11.0
dit;62.0
courante;1.0
actuellement;14.0
sens;12.0
régie;49.0
directe;36.0
administration;135.0
assure;6.0
gestion;5.0
économique;5.0
industriel;7.0
entreprise;19.0
tantôt;4.0
concession;5.0
faite;18.0
mixte;2.0
confectionnaires;3.0
réservant;1.0
concède;2.0
entrepreneur;14.0
tra;2.0
vau;1.0
constatation;2.0
frapper;7.0
nom-;1.0
breuses;1.0
prononcé;6.0
unanimité;8.0
remplacement;4.0
prenez;2.0
rapport;55.0
henry;3.0
boucher;1.0
maurice-faure;1.0
commencer;4.0
chéron;9.0
pour-arriver;1.0
déclarent;1.0
remplacer;8.0
aise;2.0
donner;38.0
conclusion;4.0
imposent;2.0
développerai;1.0
bornerai-je;1.0
énumérer;1.0
arrive-t-il;2.0
but;13.0
essentiel;4.0
détention;18.0
punir;5.0
amender;3.0
essayer;1.0
reclasser;1.0
poursuivi;3.0
entrepreneneur;1.0
souci;5.0
éducation;1.0
poursuivre;4.0
préoccupe;3.0
nullement;2.0
profit;7.0
retirer;2.0
hygiène;4.0
travailleur;4.0
double;6.0
est-il;8.0
porter;5.0
maximum;3.0
productivité;6.0
augmente;1.0
main-d;15.0
