;1882-12-27_1
chambre;124.0
député;20.0
session;9.0
extraordinaire;8.0
compte;13.0
rendu;1.0
extenso;1.0
séance;24.0
mercredi;2.0
décembre;13.0
sommaire;1.0
procès-verbal;4.0
janvier;42.0
motte;28.0
dépôt;10.0
lechevallier;7.0
rapport;44.0
nom;10.0
commission;93.0
intérêt;44.0
local;6.0
chargée;2.0
examiner;9.0
projet;118.0
loi;117.0
tendant;8.0
autoriser;7.0
ville;5.0
boulogne-sur-mer;1.0
pas-de-calais;3.0
emprunter;8.0
déclaration;13.0
urgence;19.0
discussion;50.0
immédiate;6.0
adoption;24.0
département;15.0
loire;10.0
contracter;2.0
emprunt;22.0
agrandissement;1.0
école;16.0
normale;9.0
instituteur;6.0
manche;10.0
imposer;5.0
extraor;1.0
dinairement;1.0
entretien;8.0
chemin;14.0
commun;3.0
marne;15.0
créer;4.0
ressource;24.0
extraordinaires;15.0
travaux;38.0
grand;17.0
communication;4.0
vicinaux;8.0
ordinaire;31.0
vosges;2.0
extraordinatrement;1.0
ariège;2.0
création;3.0
primaire;8.0
objet;8.0
établi;3.0
ement;1.0
surtaxe;3.0
vin;5.0
alcool;3.0
octroi;2.0
clermont;2.0
oise;2.0
suite;7.0
portant;9.0
ouverture;6.0
ministre;83.0
guerre;53.0
marine;15.0
colonie;5.0
finance;28.0
exercice;28.0
crédit;97.0
supplémentaires;15.0
montant;8.0
somme;38.0
franc;19.0
frai;19.0
occupation;40.0
tunisie;110.0
année;26.0
article;44.0
amendement;61.0
camille;18.0
pelletan;30.0
margaine;18.0
rapporteur;72.0
rejet;2.0
scrutin;24.0
laroche;32.0
joubert;37.0
rouvier;20.0
charles;18.0
floquet;13.0
jolibois;32.0
prise;12.0
considération;10.0
art;14.0
baentjens;1.0
wilson;13.0
félix;12.0
faure;19.0
ensemble;19.0
demande;95.0
congé;9.0
ténot;7.0
de-loi;1.0
adopté;28.0
adopte;3.0
modification;6.0
sénat;18.0
relatif;14.0
compagnie;19.0
mixtes;11.0
déclassement;7.0
batterie;10.0
lion;11.0
marseille;3.0
unique;16.0
tézenas;36.0
fréry;6.0
retrait;3.0
ajournement;5.0
délibération;20.0
négociation;3.0
mobilières;3.0
proposition;42.0
marché;6.0
terme;8.0
relative;6.0
société;2.0
pri;1.0
vilèges;1.0
agent;4.0
change;2.0
partie;9.0
baron;52.0
reille;20.0
ballue;10.0
collègue;33.0
but;9.0
assimiler;6.0
archiviste;35.0
militaire;24.0
officier;40.0
administration;27.0
marquis;16.0
roys;13.0
générale;5.0
décision;8.0
passera;3.0
présentation;2.0
adopta;1.0
fixation;8.0
budget;98.0
dépense;66.0
recette;14.0
blancsubé;11.0
interpellation;8.0
tonkin;11.0
remise;1.0
faire;93.0
déclarer;11.0
utilité;4.0
publique;7.0
construction;12.0
canal;6.0
navigation;1.0
nord;14.0
pari;4.0
girard;6.0
jametel;6.0
modifier;5.0
agriculture;4.0
juillet;11.0
droit;24.0
fiscal;3.0
percevoir;3.0
échange;7.0
meuble;1.0
ruraux;4.0
bâti;2.0
règlement;11.0
ordre;36.0
jour;46.0
lelièvre;11.0
lepère;8.0
présidence;1.0
henri;17.0
brisson;5.0
ouverte;1.0
riotteau;5.0
secrétaire;5.0
donne;9.0
lecture;9.0
téance;1.0
hier;10.0
président-;1.0
avez;59.0
Monsieur;77.0
cour;5.0
demandé;23.0
cassagnac;7.0
permission;4.0
observation;16.0
pépiant;1.0
tribune;34.0
dit;71.0
jules;33.0
ferry;28.0
déclaré;7.0
fille;2.0
evreux;1.0
renvoyé;2.0
ministère;20.0
eût;3.0
immédiatement;5.0
retourné;1.0
parafant;1.0
considérable;3.0
journal;4.0
officiel;5.0
prononcé;5.0
fia;3.0
discours;7.0
loisqu;1.0
apiès;1.0
descendu;1.0
venu;9.0
entretenir;4.0
banc;29.0
fit;1.0
honneur;8.0
répéter;5.0
place;12.0
président;128.0
boulogne;2.0
sur-mer;2.0
projbt;1.0
déposer;10.0
burt-au;1.0
commissinn;1.0
prie;6.0
vouloir;9.0
procéder;2.0
mets;6.0
voix;23.0
mise;8.0
déclarée;3.0
décide;8.0
nsuite;1.0
lieu;13.0
lie;2.0
demanda;1.0
discassion;1.0
consulte;9.0
savoir;22.0
entend;11.0
passer;6.0
ducussioa;1.0
consultée;5.0
passe;3.0
boulognesur-mer;1.0
autorisée;4.0
caisse;10.0
lycée;8.0
collège;6.0
condition;21.0
ite;1.0
éta-;1.0
bli;1.0
sement;1.0
fran;1.0
remboursable;1.0
an;10.0
partir;8.0
revenu;3.0
destinée;1.0
payement;2.0
prix;1.0
acquisition;2.0
terrain;1.0
appropriation;1.0
garçon;1.0
mis;12.0
appelle;8.0
-projets;1.0
successivement;3.0
forwes;1.0
réglementaires;1.0
texte;4.0
fer;6.0
autorisé;8.0
conformément;4.0
conseil;12.0
générai;1.0
faitp;1.0
établissement;6.0
appliciblaaux;1.0
agranlissement;1.0
réalisation;4.0
pourra;9.0
vertu;3.0
intérieur;4.0
culte;3.0
fond;13.0
nécessaire;28.0
service;34.0
remboursement;3.0
