;1909-10-26_1
chambre;78.0
député;53.0
législature;15.0
session;2.0
extraordinaire;7.0
compte;12.0
rendu;1.0
extenso;2.0
séance;20.0
lundi;1.0
octobre;8.0
sommaire;2.0
excuse;4.0
demande;32.0
congé;9.0
dépôt;8.0
mulac;11.0
proposition;66.0
loi;75.0
tendant;24.0
supprimer;16.0
inégalité;11.0
fiscales;5.0
résultant;7.0
existence;7.0
zone;9.0
prix;9.0
tabac;10.0
paul;28.0
constans;22.0
résolution;26.0
invitant;2.0
gouvernement;35.0
défendre;14.0
sénat;25.0
assurer;14.0
secret;6.0
sincérité;9.0
opération;11.0
électorales;34.0
votée;8.0
juin;14.0
urgence;17.0
art;2.0
règlement;11.0
modifié;7.0
vérification;2.0
pouvoir;24.0
adoption;4.0
conclusion;5.0
bureau;6.0
validation;2.0
circonscription;45.0
arrondissement;62.0
abbeville;2.0
somme;18.0
admission;1.0
baron;5.0
lyons;3.0
feuchin;3.0
suite;18.0
délibération;9.0
dansette;4.0
louis;13.0
martin;3.0
collègue;34.0
massabuau;11.0
etienne;4.0
flandin;4.0
yonne;3.0
établissement;5.0
scrutin;149.0
liste;73.0
représentation;150.0
proportionnelle;245.0
élection;69.0
jules-louis;132.0
breton;149.0
jacques;28.0
piou;31.0
président;113.0
conseil;29.0
ministre;18.0
intérieur;3.0
culte;3.0
discussion;37.0
immédiate;6.0
lecture;4.0
tab;1.0
sous-secretaire;1.0
etat;15.0
ministère;4.0
finance;2.0
renvoi;6.0
commission;112.0
budget;8.0
ordre;23.0
jour;46.0
lucien;7.0
bertrand;4.0
ouvrir;6.0
agriculture;4.0
exercice;11.0
crédit;4.0
faveur;13.0
viticulteur;2.0
cultivateur;2.0
nyons;2.0
drôme;6.0
santelli;1.0
venir;5.0
aide;2.0
agriculteur;2.0
calvi;2.0
corse;2.0
présidence;3.0
henri;3.0
brisson;1.0
ouverte;3.0
bénazet;1.0
secrétaire;2.0
donne;23.0
procès-verbal;2.0
vendredi;1.0
dernier;26.0
adopté;10.0
octave;1.0
butin;1.0
vion;1.0
ridouard;1.0
couderc;1.0
dusevel;1.0
noël;1.0
excuiour;1.0
assister;4.0
lassalle;1.0
claude;1.0
rajon;1.0
dior;1.0
excusent;3.0
demain;8.0
bignoif;1.0
chenavaz;1.0
hennessy;1.0
estourbeillon;2.0
mando;2.0
mairat;3.0
balandreau;2.0
demandent;2.0
renvoyées;2.0
dois;1.0
faire;46.0
connaître;9.0
reçu;4.0
conformément;4.0
article;16.0
vote;50.0
lieu;29.0
fin;10.0
présente;9.0
conçue;3.0
invite;2.0
appelle;6.0
examen;3.0
rapport;18.0
inséré;1.0
journal;9.0
officiel;2.0
conclut;3.0
mets;5.0
voix;56.0
mise;8.0
conséquence;15.0
admis;1.0
ire;2.0
générale;9.0
Monsieur;59.0
long;3.0
déjà;15.0
question;48.0
réforme;39.0
électorale;45.0
vient;3.0
enfin;15.0
agite;1.0
passionnément;4.0
pays;43.0
juge;4.0
raison;17.0
importantes;2.0
urgentes;2.0
réaliser;9.0
poignée;3.0
parlementaire;15.0
journaliste;1.0
jourde;2.0
très-bien;1.0
constatons;1.0
agitation;2.0
vise;2.0
mode;22.0
laisse;3.0
complètement;10.0
côté;10.0
sénateur;3.0
contraire;30.0
tradition;3.0
républicain;48.0
démocratiques;1.0
élémentaire;1.0
logique;4.0
temps;11.0
avantgarde;1.0
réclamèrent;1.0
modification;6.0
sens;7.0
démocratique;2.0
préside;1.0
éloquemment;1.0
défendue;2.0
charles;43.0
floquet;3.0
donna;2.0
grand;47.0
débat;6.0
opposition;15.0
formelle;2.0
méline;1.0
vota;2.0
trouillot;1.0
comportant;1.0
équitable;3.0
répartition;18.0
délégué;7.0
sénatoriaux;6.0
commune;13.0
délé;1.0
gué;1.0
suffrage;56.0
universel;30.0
fut;13.0
pourtant;14.0
nécessaire;12.0
appelé;6.0
discuter;2.0
banc;46.0
gauche;70.0
extrême;17.0
tenir;3.0
atteinte;3.0
portée;4.0
nomination;1.0
partie;10.0
nationale;6.0
degré;4.0
monstrueusement;1.0
inégale;2.0
constitue;4.0
anomalie;1.0
infiniment;8.0
choquante;1.0
imperfection;2.0
ville;2.0
lille;1.0
population;16.0
habitant;21.0
droit;24.0
vingt-quatre;2.0
petit;10.0
département;23.0
ensemble;5.0
globale;1.0
inférieur;4.0
élisent;1.0
nombre;45.0
élisant;1.0
chacune;3.0
conséquent;6.0
contrebalancer;2.0
nord;6.0
est-à-dire;4.0
nombreuse;3.0
voit;11.0
reproche;6.0
indignation;2.0
scandaleuses;5.0
iniquité;2.0
exemple;10.0
caractéristique;3.0
exceptionnel;3.0
calcul;8.0
ami;18.0
veber;1.0
résulte;3.0
pari;3.0
électeur;44.0
sénatorial;1.0
banlieue;1.0
seine;6.0
proportionnellement;1.0
montrent;2.0
amoureux;1.0
proportionnalité;4.0
élu;38.0
auraient;17.0
tourner;1.0
regard;1.0
refusant;1.0
limitant;2.0
seule;10.0
nettement;8.0
poursuivent;2.0
uvre;10.0
justice;11.0
espèrent;1.0
tirer;2.0
avantage;13.0
politique;44.0
parti;132.0
applaudissement;41.0
benoist;54.0
cinr;1.0
souvent;16.0
reproché;1.0
partisan;33.0
vouloii;1.0
maintenir;5.0
quepar;1.0
intérêt;21.0
électoral;20.0
personnel;11.0
fondé;3.0
tour;14.0
prétendre;5.0
peut-être;12.0
absolu;2.0
entier;3.0
désintéressement;3.0
propose;7.0
cas;27.0
soumettre;3.0
demander;10.0
voter;7.0
directement;5.0
déposée;2.0
texte;11.0
impose;3.0
paraît;3.0
concerne;17.0
contestons;1.0
nullement;11.0
nécessité;3.0
apporter;14.0
utile;7.0
fonctionne;5.0
actuellement;6.0
caricature;2.0
déformée;1.0
uninominal;40.0
habile;2.0
man;14.0
confondre;4.0
systématiquement;2.0
commode;4.0
vaste;4.0
