;1882-07-26_1
chambre;74.0
député;31.0
session;1.0
ordinaire;37.0
compte-;1.0
rindu;1.0
extenso;1.0
séance;10.0
mercredi;1.0
juillet;10.0
sommaire;1.0
demande;44.0
congé;21.0
dépôt;40.0
baïhaut;6.0
rapport;23.0
nom;9.0
commission;38.0
budget;225.0
projet;75.0
loi;103.0
tendant;16.0
autoriser;10.0
acquisition;6.0
terrain;3.0
hôtel;2.0
destinés;2.0
service;16.0
poste;3.0
télégraphe;2.0
leydet;7.0
nqm;1.0
intérêt;55.0
local;9.0
loi-;1.0
département;14.0
haute-vienne;3.0
créer;15.0
ressource;37.0
extraordinaires;24.0
travaux;39.0
ligne;10.0
grand;50.0
communication;4.0
porte;13.0
proposition;16.0
lefebvre;12.0
seine-etmarne;1.0
collègue;8.0
tendait;1.0
à-l;2.0
abrogation;2.0
conférant;2.0
fabriqués;1.0
église;2.0
consistoire;2.0
monopole;2.0
inhumation;2.0
lenient;6.0
charente-inférieure;5.0
ressourcés;1.0
chemin;38.0
vicinaux;7.0
commun;1.0
adoption;25.0
ville;15.0
nancy;2.0
meurthe-et-moselle;2.0
emprunter;13.0
million;88.0
agrandissement;3.0
lycée;3.0
immeuble;4.0
charleville;2.0
ardennes;2.0
approuver;2.0
régularisation;2.0
emprunt;42.0
contracté;2.0
puy-de-dôme;1.0
imposer;5.0
extraordinairement;4.0
payement;9.0
subvention;9.0
destinée;4.0
construction;3.0
fer;30.0
déclaration;5.0
ribot;17.0
rapporteur;12.0
urgenec;1.0
objet;15.0
ouverture;18.0
ministre;109.0
instruction;20.0
publique;34.0
beaux-arts;7.0
exercice;53.0
crédit;88.0
supplémentaire;20.0
applicable;5.0
dépense;112.0
école;10.0
primaire;12.0
publiques;2.0
discussion;38.0
immédiate;3.0
louis;30.0
provost;10.0
launay;11.0
finance;40.0
perception;3.0
surtaxe;2.0
vin;2.0
cidre;2.0
poirés;2.0
hydromel;2.0
octroi;4.0
sallanches;2.0
hautesavoie;1.0
portant;23.0
beauxarts;3.0
public;29.0
titre;37.0
franc;22.0
fond;51.0
roulement;6.0
etat;22.0
marine;6.0
colonie;5.0
reconstruction;5.0
bâtiment;6.0
incendié;5.0
bacalan;5.0
annulation;6.0
extraordinaire;23.0
ministère;13.0
frai;13.0
émission;14.0
négociation;5.0
rente;31.0
amortissables;6.0
urgence;8.0
adopté;37.0
modification;4.0
sénat;8.0
utilité;6.0
sénia;5.0
aïn-témouchent;1.0
approbation;4.0
convention;26.0
passée;5.0
compagnie;28.0
ouest-algérien;5.0
suite;17.0
fixation;2.0
général;12.0
recette;45.0
lettre;4.0
président;38.0
transmission;2.0
provenant;4.0
initiative;7.0
modifier;4.0
article;26.0
code;2.0
civil;4.0
relatif;6.0
risque;2.0
locatif;2.0
dépota;1.0
brossard;6.0
faire;99.0
déclarer;5.0
établissement;14.0
rhône;8.0
lyon-saint-just;2.0
vaugueray;1.0
mormant;2.0
reprise;5.0
bépôt;1.0
lombard;6.0
ponr;1.0
calais;2.0
marseille;3.0
embranchement;2.0
dijon;2.0
suisse;2.0
saint-etienne;2.0
clermont-ferrand;1.0
morel;6.0
manche;11.0
avis;11.0
girard;7.0
jametel;7.0
agriculture;3.0
droit;15.0
fiscal;2.0
percevoir;2.0
échange;4.0
ruraux;2.0
bâti;2.0
présentation;3.0
guerre;7.0
un-;1.0
organisation;5.0
armée;7.0
afrique;4.0
présidence;1.0
henri;21.0
brisson;6.0
