;1882-12-23_1
chambre;119.0
député;15.0
session;7.0
extraordinaire;7.0
compte;14.0
rendu;4.0
eitbnso;1.0
béancb;1.0
ance;2.0
samedi;1.0
décembre;3.0
sommaire;1.0
procès-verbal;5.0
truelle;5.0
xse;1.0
demande;96.0
congé;17.0
dépôt;10.0
esnault;6.0
rapport;38.0
projet;97.0
loi;257.0
tendant;16.0
autoriser;18.0
département;109.0
loire;6.0
contracter;7.0
emprunt;27.0
agrandissement;2.0
école;346.0
norlales;1.0
instituteur;19.0
manche;4.0
imposer;44.0
extraor;1.0
lrem;1.0
entretien;9.0
chemin;24.0
int;1.0
commun;4.0
lechenllier;1.0
ment;16.0
départetra;1.0
marne;9.0
créer;18.0
ressource;26.0
extraordinaires;8.0
travaux;17.0
grand;49.0
communication;7.0
vicinaux;10.0
aire;1.0
ôtl;1.0
baltet;5.0
osges;1.0
extraordinairement;4.0
option;1.0
objet;9.0
prorogation;1.0
nne;1.0
surtaxe;10.0
alcool;6.0
établie;7.0
octroi;9.0
lannion;3.0
côtes-du-nord;3.0
adoption;12.0
perception;1.0
vin;5.0
cidre;3.0
mayenne;6.0
charente-inférieure;4.0
caisse;39.0
lycée;13.0
colle;1.0
création;29.0
normale;18.0
ajournement;3.0
discussion;43.0
relatif;7.0
déclassement;2.0
batterie;3.0
liions;1.0
marseille;4.0
suite;12.0
proj;1.0
portant;10.0
augmentation;11.0
fond;18.0
subvention;38.0
avance;13.0
mis;20.0
disposition;26.0
collège;12.0
primaire;18.0
générale;15.0
saint-martin;11.0
durand;5.0
rapporteur;47.0
provost;41.0
launay;44.0
jules;62.0
ferry;83.0
èrierre;1.0
janvier;43.0
motte;34.0
papon;21.0
article;75.0
scrutin;23.0
amendement;29.0
goblet;57.0
ministre;99.0
instruction;86.0
publique;48.0
beaux-arts;2.0
marcère;15.0
loçkroy;1.0
clémenceau;42.0
ribot;22.0
prise;12.0
considération;13.0
ollivier;4.0
pongé;1.0
intérieur;6.0
finistère;2.0
route;5.0
départementale;15.0
roque;6.0
fillol;4.0
proposition;26.0
relative;9.0
mode;4.0
votation;2.0
txdget;1.0
mingasson;4.0
départe-;1.0
ariège;2.0
établissement;9.0
rta;1.0
clermont;2.0
oise;2.0
rêaentaxion;1.0
guerre;9.0
ûun;1.0
adopté;15.0
sénat;8.0
compagnie;4.0
mixtes;3.0
déclaration;1.0
urgence;7.0
blancsubé;1.0
interpellation;4.0
adressée;4.0
président;110.0
conseil;156.0
tong-kin;2.0
règlement;18.0
ordre;25.0
jour;57.0
commerce;7.0
présidence;1.0
henri;8.0
brisson;1.0
séance;17.0
ouverte;2.0
marcellin;4.0
pellet;4.0
secrétaire;4.0
donne;17.0
lecture;7.0
hier;18.0
avez;57.0
porté;7.0
abstenu;2.0
ensemble;10.0
ter;10.0
agent;14.0
commissionnés;1.0
fer;10.0
déclare;8.0
voté;25.0
lin;3.0
cas;30.0
rédaction;5.0
journal;11.0
officiel;6.0
semble;17.0
incorrecte;1.0
avons;39.0
observation;18.0
excuse;2.0
sarrien;5.0
pouvoir;55.0
assister;1.0
lebaudy;4.0
bernard;7.0
deroyer;4.0
bernardlavergne;1.0
viette;3.0
demandent;3.0
renvoyées;1.0
commission;90.0
nom;15.0
intérêt;61.0
local;19.0
rai;4.0
honneur;14.0
déposer;5.0
bureau;10.0
second;1.0
lechevallier;3.0
ordinaire;5.0
vosges;14.0
imprimé;3.0
distribués;1.0
projbts;1.0
adopte;1.0
successivement;2.0
forme;8.0
règlementaires;1.0
prejets;1.0
lji;3.0
texte;4.0
ttr;1.0
unique;3.0
prorogée;1.0
déembre;1.0
inclusivement;2.0
actuellement;4.0
perçue;1.0
hectolitre;4.0
aarmmtq;1.0
cool;1.0
pur;9.0
contenu;2.0
eaux-i;1.0
vle;2.0
absinthe;2.0
liqueur;2.0
fruit;2.0
eau-de-vie;2.0
indépendant;3.0
droit;87.0
établi;5.0
titre;14.0
taxe;4.0
principale;4.0
boisson;1.0
partir;3.0
perçues;1.0
savoir;11.0
cercle;1.0
bouteille;2.0
centime;33.0
poiré;1.0
hydromel;1.0
franc;19.0
eau;2.0
de-vie;1.0
esprit;12.0
eont;2.0
art;15.0
autorisé;5.0
conformément;6.0
général;109.0
faite;21.0
auprès;4.0
condition;24.0
destiné;1.0
construction;62.0
réalisation;1.0
pourra;20.0
effectuée;1.0
vertu;3.0
décision;17.0
culte;11.0
nécessaire;36.0
assurer;4.0
service;6.0
remboursement;3.0
cidessus;1.0
prélevés;1.0
produit;4.0
maximum;5.0
fixé;5.0
année;26.0
finance;15.0
exécution;26.0
août;13.0
lion;5.0
appelle;6.0
déclusement;1.0
tézenas;3.0
dit;62.0
serait;28.0
maiatenu;1.0
orateur;19.0
inscrit;8.0
nour;1.0
déposé;5.0
vois;12.0
ailleurs;14.0
banc;44.0
fréry;5.0
pardon;8.0
Monsieur;153.0
présent;11.0
connaissance;5.0
crois;28.0
préférable;1.0
ajourner;5.0
assenti-;1.0
ïcoles;1.0
indre;13.0
favais;1.0
demandé;18.0
important;2.0
débat;11.0
question;88.0
procédure;4.0
disjonction;4.0
traité;1.0
restera;3.0
chose;31.0
point;34.0
essentiel;2.0
suffisamment;5.0
évidence;1.0
désirerais;1.0
examiner;12.0
rapidement;2.0
voulez;23.0
prêter;1.0
instant;4.0
bienveillante;4.0
attention;9.0
examinerai;2.0
propose;18.0
dotation;5.0
mesure;19.0
utile;3.0
permettra;2.0
continuer;8.0
oeuvre;1.0
commencée;1.0
voterons;1.0
empressement;2.0
autrement;3.0
renferme;2.0
grave;10.0
titrp;1.0
conçu;2.0
commune;274.0
tenue;7.0
pourvoir;6.0
maitons;2.0
chef;8.0
lieu;25.0
hameau;41.0
centre;24.0
population;7.0
distants;4.0
kilomètre;8.0
réunissant;4.0
effectif;3.0
enfant;31.0
âge;3.0
scolaire;22.0
auteur;3.0
partisan;5.0
disent;4.0
justifier;2.0
conséquence;12.0
naturel;4.0
vote;24.0
obligatoire;29.0
cbigatoire;1.0
mhcite;1.0
voyant;1.0
résultat;13.0
libéralisme;2.0
diffère;3.0
absolument;26.0
parlait;6.0
honorable;43.0
composé;2.0
obligation;31.0
voudrait;4.0
sauvegarder;1.0
liberté;33.0
arri;1.0
vou;7.0
loir;1.0
faire;119.0
père;7.0
famille;10.0
nouvelle;30.0
catégorie;2.0
fonctionnaire;3.0
rétribués;1.0
contribuable;9.0
convaincu;5.0
nécessité;17.0
développer;2.0
enseignement;16.0
populaire;1.0
olument;1.0
accord;14.0
rendre;7.0
facile;3.0
tolérable;1.0
pense;6.0
isolé;1.0
moyen;23.0
efficaces;1.0
arriver;10.0
obtenir;5.0
violence;1.0
également;12.0
inutile;4.0
parfaitement;14.0
suffisantes;4.0
permettre;12.0
reconnues;1.0
soqt;1.0
vaincre;1.0
îances;1.0
municipaux;8.0
récalcitrant;2.0
s-nie;1.0
innovation;1.0
contenue;1.0
daus;1.0
consiste;4.0
déterminer;2.0
manière;10.0
rigoureuse;1.0
absolue;7.0
distance;3.0
pulation;1.0
deviendraient;1.0
obligatoires;9.0
meaux;1.0
estime;4.0
mauvai;1.0
poser;4.0
règle;4.0
tenir;5.0
situation;26.0
locale;1.0
varient;1.0
infini;1.0
exemple;18.0
relié;1.0
chef-lieu;8.0
excellente;1.0
plaine;1.0
besoin;16.0
vjllage;1.0
montagne;1.0
séparé;2.0
détestables;1.0
insiste;3.0
indiscutable;1.0
aurait;17.0
avantage;8.0
monde;10.0
conserver;2.0
latitude;1.0
laisse;3.0
législation;6.0
actuelle;11.0
viens;12.0
citer;11.0
administration;21.0
conserve;2.0
tovte;1.0
aclion;1.0
appréciation;2.0
