;1882-12-28_1
chambre;112.0
député;29.0
session;12.0
extraordinaire;13.0
compte;5.0
rendu;7.0
extenso;2.0
séance;41.0
jeudi;1.0
décembre;5.0
sommaire;1.0
procès-verbal;5.0
cuneo;17.0
ornano;17.0
haentjens;20.0
achard;11.0
bénazet;13.0
ferrary;9.0
marcou;8.0
vacher;8.0
xcuses;1.0
déclaration;22.0
urgence;34.0
adoption;38.0
proposition;77.0
loi;153.0
lelièvre;9.0
collègue;28.0
portant;20.0
modification;15.0
article;71.0
code;8.0
forestier;7.0
relatif;14.0
partage;8.0
bois;11.0
affouage;4.0
prise;41.0
considération;42.0
richard;14.0
waddington;9.0
objet;33.0
réduction;22.0
journée;3.0
travail;6.0
usine;3.0
manufacturés;2.0
guichard;8.0
responsabilité;5.0
ministérielle;3.0
délibération;31.0
projet;70.0
utilité;9.0
publique;85.0
chemin;7.0
fer;5.0
neufchâteau;4.0
barizey-lacôte;2.0
art;55.0
dernier;16.0
ensemble;13.0
modifiée;3.0
sénat;64.0
tendant;9.0
modifier;3.0
civil;8.0
risque;3.0
locatif;3.0
dépôt;15.0
lecture;17.0
turquet;13.0
nom;24.0
commission;127.0
budget;121.0
rapport;39.0
ouverture;13.0
exercice;33.0
crédit;81.0
extraordinaires;7.0
montant;5.0
somme;19.0
destinés;4.0
subvenir;4.0
dépense;38.0
mission;40.0
savorgnan;13.0
brazza;24.0
ouest;11.0
africain;10.0
discussion;66.0
immédiate;17.0
rapporteur;57.0
gervilleréache;1.0
ministre;124.0
finance;45.0
perception;6.0
surtaxas;1.0
vin;5.0
cidre;5.0
alcool;5.0
octroi;6.0
montmorency;6.0
seine-et-oise;4.0
méline;9.0
intérieur;8.0
culte;9.0
supplémentaire;4.0
exploitation;11.0
journal;11.0
officiel;10.0
susceptibles;2.0
évaluation;2.0
fixe;3.0
personnel;13.0
matériel;5.0
farcy;17.0
accorder;8.0
pension;23.0
veuve;8.0
citoyen;9.0
meurent;3.0
dévouant;4.0
cause;8.0
blique;3.0
semblable;5.0
contracté;3.0
blessure;3.0
grave;4.0
circonstance;7.0
eugène;7.0
durand;10.0
instruction;74.0
beaux-arts;24.0
agrandissement;3.0
école;18.0
normale;3.0
supérieur;12.0
ajournement;20.0
viette;9.0
assimiler;2.0
gendarmerie;2.0
point;16.0
vue;12.0
retraite;2.0
corps;6.0
douanier;3.0
petitbien;11.0
dommage;3.0
causés;3.0
propriété;5.0
privée;4.0
travaux;15.0
public;26.0
destruction;4.0
animal;6.0
nuisible;6.0
latif;1.0
conservation;6.0
monument;12.0
intérêt;30.0
historique;6.0
artistique;3.0
escarguel;2.0
grand;17.0
nombre;19.0
relative;13.0
législation;4.0
zoue;1.0
frontière;3.0
classement;10.0
place;3.0
fort;5.0
port;2.0
militaire;15.0
établissement;28.0
servii;1.0
tudes;1.0
ballue;8.0
admettre;3.0
participation;4.0
bénéfice;10.0
concédée;2.0
etat;37.0
département;19.0
commune;47.0
employé;3.0
laroche-joubert;9.0
pousser;2.0
développement;5.0
système;5.0
coopératif;2.0
est-à-dire;6.0
association;2.0
intelligence;2.0
capital;3.0
imposée;2.0
adjudicataire;2.0
lors;4.0
confection;2.0
cahier;2.0
adjudication;3.0
faire;31.0
cantagrel;8.0
but;2.0
assurer;6.0
titre;8.0
récompense;3.0
nationale;7.0
viagères;1.0
survivant;3.0
blessé;4.0
février;3.0
ascendant;3.0
orphelin;5.0
accroissement;3.0
minimum;6.0
annuité;2.0
année;24.0
service;19.0
faveur;6.0
section;10.0
tarif;2.0
avril;4.0
armée;6.0
mer;5.0
vieille;9.0
hippolyte;19.0
faure;14.0
marne;19.0
pharmacie;3.0
langlois;14.0
organisation;7.0
progressive;3.0
sûreté;3.0
commerciale;9.0
-ajournement;1.0
réforme;5.0
judiciaire;5.0
lepère;9.0
esnault;7.0
local;3.0
surtaxe;5.0
sarrien;17.0
pro;4.0
jet;1.0
adopté;76.0
ajopté;1.0
fixation;5.0
recette;6.0
ordinaire;29.0
ministère;44.0
affaire;19.0
étranger;25.0
chapitre;50.0
indemnité;5.0
secours;10.0
vicomte;30.0
bélizal;20.0
edouard;13.0
lockroy;21.0
chiffre;35.0
présenté;1.0
guerre;13.0
ecoles;3.0
cadre;3.0
comte;89.0
kergorlay;14.0
baroa;1.0
reille;11.0
scrutin;31.0
ribot;17.0
suspension;6.0
sédnce;1.0
reprise;12.0
primaire;12.0
jules;42.0
ferry;26.0
rejet;2.0
gouvernement;40.0
congé;11.0
adopti;1.0
seconde;3.0
règlement;7.0
ordre;35.0
jour;41.0
présidence;1.0
henri;26.0
brisson;6.0
ouverte;3.0
vun;1.0
secrétaire;7.0
donne;12.0
hier;6.0
demande;65.0
président;124.0
avez;30.0
Monsieur;62.0
absent;8.0
commencement;1.0
lorsqu;7.0
discutait;2.0
question;25.0
tunisie;6.0
amendement;31.0
honorable;11.0
ami;2.0
présent;7.0
aurais;6.0
voté;42.0
laroche;2.0
-joubert;1.0
joubert;7.0
savezvous;2.0
auriez;1.0
connaissez;1.0
oublié;3.0
donner;15.0
texte;7.0
rétabli;3.0
jourd;1.0
terme;8.0
réduire;2.0
million;61.0
franc;34.0
lieu;23.0
demandé;11.0
ait;4.0
fcomme;1.0
nécessaire;16.0
évacuation;1.0
discours;2.0
prononcé;8.0
inscrit;12.0
ligne;6.0
colonne;1.0
page;2.0
faut;8.0
lire;1.0
dit;18.0
loin;4.0
emprunté;1.0
non-seulement;1.0
marine;12.0
omis;1.0
nonseulement;1.0
sens;3.0
phrase;3.0
également;3.0
supprimé;2.0
interru;1.0
otion;1.0
airessée;1.0
wilson;9.0
crois;14.0
tort;3.0
interruption;5.0
rectification;3.0
règle;2.0
supprime;1.0
autorisation;2.0
porté;9.0
entretien;5.0
compagnie;2.0
mixtes;1.0
tanisie;1.0
déclare;9.0
abstenu;6.0
ruis;1.0
vote;43.0
pelletan;9.0
cré;2.0
tunisien;1.0
erreur;3.0
pris;13.0
part;23.0
prqjet;1.0
occupation;5.0
déclara;1.0
fit;1.0
expédition;8.0
camille;7.0
serônt;1.0
excuse;1.0
imotid;1.0
robert;7.0
marquis;12.0
roys;7.0
excusent;1.0
pouvoir;8.0
assister;1.0
appelle;17.0
ibération;1.0
accord;15.0
consulte;10.0
demandée;4.0
mise;14.0
voix;40.0
déclarée;5.0
décide;8.0
ensuite;6.0
passe;9.0
unique;4.0
modifié;2.0
suit;5.0
contraire;10.0
concerne;6.0
chauffage;2.0
fera;6.0
feu;1.0
chef;5.0
famille;2.0
maison;6.0
domicile;2.0
réel;1.0
aix;1.0
publication;1.0
rôle;1.0
considéré;2.0
individu;1.0
possédant;1.0
ménage;1.0
habitation;2.0
distincte;2.0
prépare;1.0
nourriture;1.0
vivant;1.0
table;1.0
possède;1.0
divisées;1.0
exerce;1.0
industrie;1.0
séparés;1.0
construction;3.0
conseil;14.0
municipal;2.0
décidera;1.0
partie;19.0
vendu;1.0
profit;5.0
caisse;12.0
communale;1.0
délivrés;1.0
nature;5.0
cas;13.0
vente;2.0
enchère;1.0
publiques;1.0
soin;5.0
administration;7.0
second;5.0
forme;7.0
mode;2.0
indiqués;1.0
usage;1.0
demeurent;1.0
abolis;1.0
rempliront;1.0
condition;14.0
ci-dessus;5.0
indiquées;2.0
pourront;6.0
appelé;5.0
autorisés;2.0
conformément;4.0
établir;5.0
france;22.0
mis;16.0
manufacture;1.0
conclut;7.0
mets;14.0
conclusion;13.0
chateau;1.0
barizey-laçôte;1.0
bari;1.0
zey-ia-côte;1.0
brossard;7.0
honneur;20.0
demander;9.0
prononcée;3.0
quelqu;3.0
demande-t-il;3.0
générale;8.0
savoir;8.0
entend;5.0
passer;8.0
consultée;5.0
articleis;1.0
déclaré;4.0
général;16.0
coussey;1.0
huppe;1.0
viens;7.0
opposer;1.0
barizey;1.0
la-côte;1.0
ter;2.0
présente;20.0
stratégique;2.0
parfaitement;5.0
précisément;5.0
voterai;2.0
autrement;2.0
présenter;12.0
observation;12.0
incon;1.0
vénients;1.0
aurait;8.0
prononcer;2.0
actuellement;2.0
nouvelle;7.0
publibue;1.0
autorisé;2.0
entreprendre;2.0
infrastructure;1.0
superstructure;1.0
ladite;2.0
procéder;1.0
acquisition;4.0
roulant;1.0
mobilier;2.0
gare;1.0
outillage;1.0
approvisionnement;1.0
pourvu;4.0
moyen;8.0
étude;3.0
feï;1.0
exécutés;2.0
notam-;1.0
ment;3.0
ressource;11.0
viendra;2.0
déduction;1.0
desdites;1.0
subvention;27.0
terrain;5.0
argent;1.0
seraient;5.0
offertes;1.0
propriétaire;9.0
intéressé;1.0
statué;4.0
spéciale;6.0
disposition;14.0
prendre;9.0
désignée;1.0
spécial;4.0
affecté;9.0
annexé;5.0
rap;2.0
porteur;2.0
êtes;2.0
appeler;3.0
délibérer;1.0
moment;15.0
déjà;6.0
prédécesseur;2.0
soumise;1.0
examinée;1.0
tour;1.0
revient;1.0
seule;4.0
acceptée;2.0
penserez;1.0
doute;6.0
suffisante;6.0
conséquence;4.0
mander;1.0
vouloir;7.0
déclarer;3.0
urgenoe;1.0
locataire;1.0
responsable;1.0
incendie;3.0
proportionnellement;1.0
locative;1.0
immeuble;16.0
occupent;1.0
prouvent;2.0
commencé;1.0
seul;5.0
tenu;2.0
quelques-uns;2.0
commencer;4.0
applicables;3.0
colonie;5.0
martinique;1.0
guadeloupe;1.0
réunion;1.0
frai;8.0
déposer;7.0
bureau;5.0
destiné;3.0
bovier-lapierre;7.0
lisez;5.0
prononce;2.0
proposait;2.0
autoriser;1.0
république;3.0
ratifier;1.0
traité;6.0
acte;7.0
roi;2.0
makoko;2.0
rencontré;2.0
adhésion;1.0
parlement;3.0
appartenait;1.0
laisser;5.0
compromettre;1.0
hésitation;1.0
faiblesse;1.0
justifier;1.0
conquête;1.0
pacifique;2.0
explorateur;1.0
ballay;1.0
propose-t-il;1.0
dé-;4.0
penses;1.0
uvre;2.0
compatriote;1.0
terminée;1.0
ogoivé;1.0
ouvert;15.0
route;3.0
restée;1.0
aisée;1.0
atteindre;1.0
navigable;1.0
congo;8.0
tracé;1.0
vallée;2.0
niari;2.0
avenir;5.0
pourra;17.0
conduire;1.0
rapidement;3.0
région;2.0
stanley;1.0
offrent;1.0
commerce;2.0
étendue;2.0
pays;10.0
carré;1.0
traversés;1.0
longueur;1.0
communication;3.0
ininterrompue;2.0
formée;1.0
magnifiques;1.0
affluent;1.0
toutefois;5.0
qae;1.0
montrée;1.0
indiquée;1.0
agit;9.0
étudier;1.0
rendre;7.0
facilement;2.0
praticable;1.0
parcourir;1.0
explorer;1.0
précision;1.0
fleuve;1.0
mal;4.0
connu;2.0
tâche;2.0
pleine;1.0
difficulté;5.0
recule;1.0
croit;3.0
possible;8.0
accomplir;3.0
an;10.0
fournissent;1.0
simple;3.0
reprendre;3.0
exploration;3.0
laissée;1.0
fondation;1.0
station;19.0
poste;10.0
maintien;5.0
situation;16.0
acquise;1.0
temps;6.0
libre;1.0
parcours;1.0
suivies;2.0
principale;2.0
rang;1.0
reliées;2.0
formeraient;2.0
double;1.0
sorte;1.0
brazzaville;3.0
gabon;5.0
ogowé;2.0
atima;1.0
quilion;1.0
groupe;4.0
établi;4.0
alima;2.0
comprendrait;1.0
francèville;1.0
figureraient;1.0
enfin;3.0
composé;3.0
tiendrait;1.0
atlantique;1.0
côte;3.0
établirait;1.0
mayombê;1.0
pantanegra;1.0
précédentes;2.0
serait;15.0
exécution;3.0
plan;1.0
ren;1.0
dre;2.0
clair;1.0
divisera;1.0
afférentes;1.0
fondé;6.0
traitement;17.0
instrument;1.0
pareille;5.0
ravitaillement;1.0
relation;1.0
constante;1.0
brazza-;1.0
ville;6.0
transport;7.0
type;4.0
vienne;5.0
cadeau;1.0
occupés;1.0
total;5.0
voyez;2.0
aller;5.0
rive;2.0
littoral;2.0
voisin;3.0
appareil;2.0
simplement;3.0
fonder;4.0
deij;1.0
scientifi;1.0
ques;2.0
pensé;8.0
civilisateur;2.0
