;1884-12-16_1
chambre;100.0
député;25.0
session;1.0
extraordinaire;2.0
ocmpte;1.0
rendu;5.0
extsnso;1.0
séance;13.0
mardi;2.0
décembre;9.0
sommaire;1.0
procès-verbal;6.0
dreux;7.0
dépôt;10.0
esnault;8.0
nom;16.0
commission;66.0
intérêt;30.0
local;11.0
rapport;29.0
projet;41.0
loi;45.0
objet;15.0
établissement;23.0
surtaxe;20.0
vin;8.0
alcool;9.0
octroi;13.0
montreuil-sur-mer;2.0
pas-de-calais;2.0
noblot;7.0
portant;11.0
prorogation;8.0
perçue;6.0
plouzané;1.0
finistère;6.0
buvignier;4.0
tendant;7.0
autoriser;2.0
ville;4.0
rochefort;5.0
charente;1.0
inférieur;2.0
emprunter;1.0
lelièvre;8.0
chargée;4.0
examiner;6.0
adopté;44.0
sénat;2.0
relatif;4.0
admission;1.0
avancement;5.0
emploi;17.0
percepteur;1.0
contribution;2.0
directes;1.0
ministre;108.0
travaux;17.0
public;14.0
déclaration;5.0
utilité;6.0
publique;21.0
cancession;1.0
définitive;3.0
compagnie;1.0
chemin;8.0
pari;8.0
orléans;1.0
fer;9.0
sauve;2.0
eymet;1.0
adoption;29.0
moutier;1.0
savoie;14.0
lillebonne;1.0
seine-inférieure;8.0
mézière;5.0
ardennes;1.0
dercue;1.0
saint-marc;2.0
belley;3.0
ain;6.0
résolution;8.0
règlement;6.0
définitif;4.0
compte;30.0
exercice;20.0
fixation;4.0
dépense;56.0
exerciue;1.0
suite;12.0
discussion;22.0
budget;62.0
recette;16.0
ministère;43.0
instruction;6.0
beaux-arts;11.0
section;2.0
amendement;63.0
edmond;18.0
robert;14.0
rétablissement;4.0
crédit;68.0
franc;16.0
château;7.0
pierrefonds;17.0
beauxarts;1.0
rejet;10.0
uhap;1.0
construction;5.0
nouvelle;10.0
serre;2.0
galerie;2.0
mu-;1.0
séum;1.0
histoire;8.0
naturel;10.0
calla;26.0
antonin;7.0
proust;8.0
rapporteur;31.0
chapitre;92.0
calia;2.0
reconstruction;3.0
manufacture;9.0
gobelin;5.0
beau;9.0
art;14.0
dernier;23.0
intérieur;86.0
chap;37.0
traite;2.0
ment;16.0
personnel;22.0
administration;38.0
centrale;9.0
provost;15.0
launay;15.0
traitement;21.0
indemnité;5.0
fonctionnaire;19.0
administratif;12.0
département;19.0
dem;1.0
ouldu-;1.0
val;1.0
raoul;22.0
duval;34.0
sous-secrétaire;8.0
etat;41.0
pradon;15.0
scrutin;35.0
ménard-dorian;7.0
comte;69.0
douville-mailleteu;1.0
thomson;9.0
andrieux;21.0
inspection;6.0
générale;12.0
marquis;14.0
roys;14.0
herbette;5.0
commissaire;14.0
gouvernement;31.0
pointage;2.0
fixe;7.0
exploitation;13.0
journal;40.0
officiel;23.0
aillières;9.0
lia;2.0
chamm;1.0
callaa;1.0
doption;1.0
pitre;7.0
susceptibles;2.0
évaluation;3.0
matériel;4.0
-amendement;1.0
laroche-joubert;9.0
iintérieur;1.0
police;42.0
réunis;2.0
résultat;14.0
secrète;15.0
sûreté;11.0
amende;2.0
jules;48.0
carret;36.0
service;32.0
pénitentiaire;12.0
emmanuel;11.0
arène;16.0
subvention;4.0
institution;7.0
patronage;6.0
gomot;10.0
acquisition;5.0
brialou;11.0
henri;21.0
lacretelle;10.0
tribune;25.0
maxime;8.0
lecomte;9.0
gorgue;1.0
nord;15.0
finance;11.0
ploumoguer;1.0
présidence;2.0
bris;1.0
ouverte;1.0
bizarelli;6.0
secrétaire;13.0
donne;8.0
