;1882-06-27_1
chambre;91.0
député;19.0
session;1.0
ordinaire;10.0
compte;18.0
rendu;3.0
extenso;1.0
séanci;1.0
séance;27.0
mardi;2.0
juin;13.0
sommaire;4.0
prucês-verbal;1.0
armez;7.0
philippoteaux;6.0
blancsubé;7.0
labuze;7.0
compayré;8.0
dusolier;8.0
excuse;8.0
présentation;5.0
ministre;124.0
poste;15.0
télégraphe;6.0
projet;110.0
loi;155.0
objet;46.0
ouvrir;2.0
crédit;6.0
extraordinaire;3.0
franc;43.0
exercice;10.0
dépense;60.0
rapportant;4.0
réunion;4.0
commission;158.0
internationale;2.0
électricien;2.0
dépôt;14.0
mathieu;7.0
rapport;47.0
nom;18.0
budget;22.0
portant;12.0
fixation;3.0
général;39.0
ministère;11.0
marine;6.0
colonie;4.0
esnault;8.0
intérêt;32.0
local;8.0
tendant;10.0
autoriser;10.0
département;57.0
ille-et-vilaine;4.0
créer;18.0
ressource;12.0
extraordinaires;6.0
travaux;54.0
chemin;67.0
fer;69.0
construction;9.0
école;39.0
normale;20.0
instituteur;17.0
départemental;2.0
motion;3.0
ordre;26.0
vieille;16.0
emile;9.0
bouchet;12.0
adoption;24.0
discussion;27.0
somme;59.0
contracter;1.0
emprunt;15.0
destiné;4.0
établissov;1.0
ment;5.0
haentjens;24.0
jametel;14.0
intérieur;21.0
rapporteur;80.0
janvier;37.0
motte;35.0
comte;90.0
douvillemaillefeu;1.0
papon;18.0
déclaration;34.0
urgence;10.0
demande;76.0
arrazat;7.0
utilité;15.0
publique;39.0
canal;12.0
dérivé;4.0
hérault;18.0
desservir;2.0
partie;31.0
territoire;4.0
commune;11.0
délibération;34.0
fontenay-le-comte;4.0
breuil-barret;1.0
tour;6.0
sargé;2.0
savjgny;1.0
réduction;3.0
délai;13.0
conservation;3.0
confiées;4.0
bisseuil;7.0
initiative;5.0
parlementaire;7.0
proposition;56.0
modifier;6.0
article;149.0
code;35.0
civil;18.0
privilège;3.0
vendeur;2.0
suite;14.0
baynal;1.0
collègue;30.0
baron;49.0
janzé;13.0
delattre;9.0
grand;23.0
nombre;27.0
régler;20.0
compagnie;101.0
agent;112.0
commissionnés;34.0
art;34.0
public;42.0
sous-secrétaire;5.0
etat;36.0
justice;23.0
lanjuinais;14.0
scrutin;43.0
rejet;7.0
lorois;9.0
décision;9.0
passera;6.0
lacretelle;7.0
indemniser;2.0
employé;29.0
révoqués;3.0
remis;2.0
pétition;17.0
girault;15.0
bellot;6.0
patente;2.0
oisif;2.0
attribuer;8.0
pro;3.0
duit;1.0
caisse;10.0
invalide;3.0
travail;10.0
félix;7.0
faure;12.0
résolution;6.0
faire;66.0
nommer;6.0
membre;32.0
étudier;4.0
régime;9.0
français;6.0
finance;7.0
modification;7.0
recette;2.0
ganault;7.0
lagrange;11.0
ballue;7.0
ghavanne;1.0
rhône;8.0
jet;1.0
rendre;7.0
obligatoire;2.0
introduction;2.0
clause;6.0
