;1882-07-28_1
chambre;99.0
député;15.0
session;5.0
ordinaire;10.0
compte;12.0
rendu;4.0
extenso;3.0
séance;16.0
vendredi;2.0
juillet;10.0
sommaire;5.0
congé;17.0
demande;74.0
dépôt;8.0
leydet;5.0
rapport;24.0
nom;11.0
commission;95.0
intérêt;28.0
local;8.0
projet;39.0
loi;72.0
tendant;4.0
autoriser;4.0
département;13.0
haute-vienne;2.0
imposer;8.0
extraordinairement;2.0
travaux;19.0
chemin;19.0
vicinaux;2.0
million;161.0
initiative;7.0
parlementaire;6.0
proposition;20.0
lefèvre;4.0
seine;10.0
collègue;24.0
relative;4.0
poursuite;2.0
fonctionnaire;10.0
délibération;6.0
objet;9.0
ministre;147.0
public;19.0
assurer;3.0
exploitation;11.0
provisoire;5.0
ligne;14.0
fer;18.0
construites;2.0
etat;35.0
concédées;3.0
déclaration;4.0
urgence;12.0
porte;7.0
rapporteur;61.0
janvier;9.0
motte;7.0
adoption;17.0
faire;55.0
déclarer;5.0
utilité;4.0
publique;14.0
établissement;5.0
rhône;7.0
lyon-saint-just;1.0
vaugneray;3.0
mornant;3.0
discussion;48.0
portant;13.0
ouverture;10.0
intérieur;13.0
exercice;37.0
crédit;61.0
extraordinaire;11.0
franc;62.0
indemniser;7.0
victime;18.0
événement;20.0
saïda;13.0
tiaret;15.0
ballue;4.0
réparer;2.0
dommage;8.0
subis;4.0
saida;1.0
art;18.0
amendement;125.0
etienne;17.0
louis;18.0
legrand;8.0
rejet;12.0
article;41.0
disposition;5.0
additionnelle;1.0
provost;13.0
launay;16.0
prise;4.0
considération;14.0
retrait;1.0
ensamble;1.0
rodat;4.0
guichard;4.0
responsabilité;3.0
ministérielle;3.0
truite;1.0
fixation;2.0
budget;129.0
général;39.0
dépense;50.0
recette;31.0
ministère;46.0
finance;105.0
chapitre;77.0
amortissement;45.0
capital;8.0
ressource;40.0
extraordinaires;5.0
ajournement;8.0
allain-targé;35.0
desson;14.0
saint-aignan;15.0
hérault;11.0
baron;24.0
soubeyran;11.0
allaintargé;2.0
ribot;9.0
laroche-joubort;1.0
maurice;7.0
rouvier;17.0
scrutin;8.0
bernard;18.0
lavergne;14.0
traitement;31.0
personnel;46.0
administration;45.0
centrale;20.0
talandier;45.0
chiffre;36.0
taiandier;1.0
adop;1.0
tion;5.0
modifié;1.0
personnet;1.0
monnaie;9.0
médaille;9.0
per-;2.0
sonnel;1.0
douane;12.0
hovius;8.0
provoet;1.0
justice;17.0
culte;3.0
section;3.0
service;24.0
graziani;20.0
gatineau;5.0
ministra;2.0
peytral;5.0
organiser;3.0
assistance;2.0
judiciaire;5.0
paix;3.0
règlement;6.0
ordre;20.0
jour;37.0
villiers;8.0
présidence;1.0
lepère;3.0
vice-président;1.0
ouverte;1.0
riotteau;4.0
secrétaire;9.0
donne;11.0
lecture;9.0
procès-verbal;2.0
hier;2.0
adopté;101.0
président;95.0
avis;6.0
accorder;9.0
jametel;3.0
opposition;2.0
accordé;5.0
cassou;4.0
desmons;4.0
également;5.0
renvoyées;1.0
commis;6.0
sion;1.0
dépots;1.0
honaear;1.0
déposer;7.0
bureau;20.0
honneur;19.0
imprimé;4.0
distribués;1.0
cour;12.0
appelle;7.0
-crédit;1.0
évènements;2.0
saïia;1.0
pieyre;3.0
somme;63.0
nombre;20.0
Monsieur;73.0
délibérer;4.0
moment;18.0
agit;12.0
voter;7.0
empêche;2.0
commence;1.0
temps;12.0
absent;5.0
arriveront;1.0
probablement;4.0
banc;13.0
gouvernement;34.0
membre;10.0
faut;14.0
attendre;4.0
représenté;1.0
veut-elle;1.0
ajourner;3.0
oui;5.0
remise;6.0
relatif;6.0
place;3.0
accord;8.0
demandons;8.0
mo-;1.0
tifd;1.0
tribune;18.0
chose;17.0
simple;7.0
rectification;1.0
déjà;13.0
voté;11.0
pense;6.0
désire;3.0
perpétuer;1.0
système;26.0
avons;29.0
prévoir;1.0
indique;4.0
ligue;1.0
lieu;17.0
août;7.0
seraient;6.0
peutêtre;1.0
ouvertes;2.0
retard;2.0
courant;1.0
