;1882-12-02_1
chambre;83.0
députes;1.0
session;8.0
extraordinaire;3.0
compte;20.0
rendu;7.0
extenso;2.0
séance;9.0
samedi;1.0
décembre;5.0
sommaire;2.0
procès-verbal;5.0
blancsubé;6.0
haentjens;18.0
adoption;26.0
projet;16.0
loi;28.0
tendant;5.0
autoriser;2.0
ville;14.0
cambrai;2.0
nord;8.0
emprunter;3.0
objet;4.0
perception;1.0
surtaxe;3.0
vin;1.0
octroi;1.0
martigues;2.0
bouches-du-rhône;1.0
suite;16.0
discussion;25.0
portant;3.0
fixation;3.0
budget;67.0
général;14.0
dépense;12.0
recette;2.0
exercice;3.0
ministère;16.0
instruction;68.0
publique;59.0
chapitre;100.0
faculté;52.0
ministre;75.0
beaux-arts;9.0
lelièvre;6.0
amendement;119.0
drumel;5.0
retrait;5.0
boysset;8.0
laisan;1.0
laisant;14.0
durand;5.0
rapporteur;52.0
rejet;8.0
paul;37.0
bert;26.0
scrutin;16.0
dreyfus;6.0
adop;1.0
tion;10.0
bischoffsheim;11.0
frédéric;9.0
passy;10.0
mézière;20.0
résultat;12.0
collège;18.0
france;29.0
modifié;9.0
muséum;12.0
histoire;24.0
naturel;13.0
roquet;11.0
liouville;6.0
hervé;13.0
mangon;12.0
etablis;1.0
sements;1.0
astronomiques;5.0
alfred;13.0
naquet;10.0
bart;1.0
option;1.0
ecoles;2.0
français;14.0
athènes;10.0
rome;5.0
bis;3.0
bibliothèque;52.0
publiques;9.0
steeg;8.0
chapitra;2.0
souscription;12.0
scientifique;13.0
littéraire;6.0
hippolyte;19.0
maze;31.0
chiffre;48.0
commission;66.0
chalamet;28.0
hérédîa;1.0
cuneo;16.0
ornano;17.0
madier;19.0
montjau;18.0
lorois;7.0
duc;12.0
rochefoucauldbisaccla;1.0
frai;18.0
secondaire;9.0
struction;1.0
lycée;18.0
communaux;6.0
maz;1.0
iministre;1.0
instruciion;1.0
mendement;1.0
audiffred;8.0
appel;6.0
règlement;6.0
laroche-joubert;5.0
renvoi;1.0
lundi;10.0
ommunication;1.0
lettre;25.0
guil-;1.0
lot;3.0
