;1900-12-08
chambre;133.0
député;27.0
législature;2.0
session;1.0
extraordinaire;2.0
compte;19.0
rendu;20.0
extenso;3.0
séance;45.0
vendredi;15.0
décembre;9.0
sommaire;3.0
excuse;9.0
demande;109.0
congé;10.0
dépôt;10.0
gustave;20.0
rivet;13.0
proposition;45.0
relative;10.0
recherche;4.0
paternité;3.0
déclaration;13.0
urgence;12.0
suite;26.0
discussion;59.0
projet;67.0
loi;103.0
portant;7.0
galion;1.0
budget;68.0
général;89.0
exercice;19.0
lte;1.0
instruction;51.0
publique;55.0
chap;13.0
traitement;20.0
personnel;13.0
enseignement;44.0
primaire;28.0
élémentaire;3.0
france;47.0
xavier;19.0
reille;22.0
ministre;287.0
adoption;23.0
chapitre;32.0
allocation;5.0
empereur;25.0
résolution;29.0
perreau;9.0
rapporteur;34.0
pufe-;1.0
blique;1.0
hetrait;1.0
examen;17.0
cour;16.0
adulte;6.0
gabiat;4.0
beau;13.0
art;83.0
couyba;28.0
beauxarts;4.0
dujardin-beaumetz;26.0
finance;16.0
georges;42.0
berger;31.0
beaux-arts;44.0
charles;46.0
dumont;11.0
marcel;11.0
sembat;17.0
alexis;6.0
muzet;15.0
lre;2.0
partie;35.0
par-;1.0
tie;2.0
cochery;5.0
renvoi;11.0
commission;50.0
lemire;20.0
levraud;21.0
mirman;14.0
objet;21.0
créer;6.0
organisation;15.0
démocratique;5.0
récompense;5.0
nationale;9.0
supprimant;2.0
régime;6.0
actuel;14.0
ordre;134.0
glon;1.0
honneur;22.0
palme;2.0
académiques;2.0
mérite;4.0
agricole;5.0
restituant;2.0
jury;2.0
droit;38.0
décerner;4.0
conà;1.0
morinaud;7.0
olêgues;1.0
jet;3.0
autoriser;2.0
commune;54.0
algérien;2.0
tatrnployer;1.0
presnagions;1.0
travaux;14.0
irrigation;2.0
parmeôs-ament;1.0
eau;8.0
potable;2.0
esidexcr;1.0
maurice-faure;3.0
ice-;1.0
président;169.0
ouverte;4.0
ouis;2.0
breton;11.0
donne;18.0
lecture;14.0
procès-verbal;8.0
hier;10.0
procs-yerbal;1.0
adopté;33.0
lie;2.0
quilbeuf;5.0
jour;124.0
pouvoir;15.0
assister;3.0
allombert;6.0
as-;1.0
jemande;1.0
renvoyée;4.0
commis;12.0
ionu;1.0
oour;1.0
proposi-;1.0
tion;19.0
faveur;11.0
de-;6.0
mande;5.0
Monsieur;157.0
savez;12.0
but;8.0
éviter;4.0
initiative;18.0
déposer;7.0
bureau;16.0
touche;7.0
article;10.0
code;2.0
civil;19.0
est-à-dire;7.0
dépose;3.0
dernier;27.0
prise;16.0
considération;14.0
soumise;4.0
spéciale;6.0
rapport;91.0
confié;3.0
julien;11.0
goujon;10.0
reprends;1.0
simplement;13.0
dispositif;1.0
étudié;1.0
fond;15.0
époque;10.0
vouloir;13.0
dispenser;1.0
renvoyer;4.0
nommée;2.0
consulte;10.0
déclarée;1.0
opposition;8.0
ordonné;4.0
imprimée;3.0
distribuée;3.0
svite;1.0
appelle;11.0
fixation;3.0
arrêtée;1.0
ville;24.0
âme;8.0
carnaud;12.0
collègue;49.0
rapportant;1.0
demandée;5.0
ensemble;12.0
baron;44.0
année;22.0
précédé;1.0
tribune;48.0
déposé;12.0
amendement;3.0
tendant;6.0
améliorer;1.0
manière;11.0
notable;2.0
sort;1.0
maître;15.0
grand;72.0
nombre;51.0
ami;8.0
avion;6.0
voté;21.0
permis;5.0
expliquer;13.0
vote;27.0
raison;34.0
déplorions;1.0
pléthore;1.0
fonctionnarisme;2.0
conséquence;9.0
existantes;1.0
considérions;1.0
obligé;18.0
assurer;4.0
bien-être;1.0
individuel;6.0
matériel;10.0
fonctionnaire;19.0
créés;4.0
budgétaires;3.0
échappaient;1.0
avons;30.0
voulu;18.0
opposer;3.0
dicté;1.0
conduite;5.0
déjà;12.0
ailleurs;20.0
générale;12.0
présenté;8.0
observation;29.0
avantage;6.0
décentraliser;1.0
inspirant;2.0
dune;1.0
revêtue-;1.0
si-;1.0
gnature;1.0
déposée;4.0
regrettais;1.0
rôle;13.0
petit;31.0
unité;5.0
administratif;3.0
fût;7.0
restreint;3.0
pareille;6.0
matière;11.0
estimais;1.0
laissant;2.0
exemple;13.0
soin;5.0
réserve;7.0
garantie;1.0
nécessaire;21.0
choix;4.0
répartition;1.0
arriverait;2.0
emploi;6.0
judicieux;1.0
appropriation;1.0
aléatoire;1.0
bonne;12.0
volonté;7.0
susceptibles;1.0
concourir;1.0
national;14.0
disje;2.0
peut-être;22.0
abus;8.0
diminuer;3.0
sûrement;1.0
charge;17.0
impose;6.0
contribuable;10.0
cause;16.0
faut-il;5.0
faire;111.0
remonter;1.0
bénéfice;5.0
est-elle;4.0
compensée;3.0
question;88.0
posez;1.0
face;10.0
actuellement;6.0
point;54.0
vue;22.0
envisage;1.0
majorité;18.0
assemblée;6.0
voudrez;4.0
refuser;3.0
bienveillante;2.0
attention;9.0
parlez;10.0
minorité;2.0
pousser;2.0
critique;13.0
quelquefois;3.0
audace;1.0
courtoisie;4.0
limite;3.0
indulgence;1.0
écoute;1.0
pouvez;8.0
constater;8.0
vous-même;4.0
chiffre;20.0
venez;5.0
entendre;11.0
million;27.0
solde;1.0
dépense;19.0
prévue;1.0
guère;1.0
an;20.0
atteignait;1.0
dépassait;2.0
atteint;4.0
surcharge;1.0
lors;5.0
mil-;1.0
lion;2.0
cest-a-alre;1.0
cninre;1.0
occupe;3.0
élève;8.0
surchargeait;1.0
vingt-septième;1.0
savent;1.0
payent;2.0
impôt;10.0
destiné;1.0
seraient;5.0
surpris;2.0
main;20.0
venait;4.0
payez;1.0
là-dessus;2.0
constituent;4.0
quote-part;1.0
moitié;2.0
part;40.0
incombe;2.0
progrès;7.0
accompli;2.0
sais;21.0
gouvernement;75.0
cessé;4.0
prendre;19.0
populaire;3.0
cesse;4.0
grandissant;1.0
rares;2.0
contesteraient;1.0
laïcisation;16.0
scolaire;20.0
privilège;1.0
directe;1.0
efficiente;1.0
somme;30.0
redevable;2.0
accroissement;1.0
représentent;1.0
dira-t-on;1.0
citoyen;6.0
peut-il;1.0
plaindre;5.0
puisqu;9.0
voulue;1.0
veut;16.0
électeur;7.0
arlfice;1.0
pellt-ou;1.0
contester;4.0
popularité;1.0
légal;1.0
politique;15.0
expression;3.0
peuple;16.0
parfaitement;5.0
édifié;1.0
ventilation;1.0
paye;1.0
absolument;28.0
uxo;1.0
interprétation;1.0
jchangequ;1.0
émet;1.0
témoin;6.0
man;2.0
ardeur;2.0
introduction;1.0
mandat;2.0
impératif;1.0
voudrais;10.0
preuve;17.0
donné;22.0
récemment;5.0
observer;3.0
vient;25.0
singulièrement;3.0
appui;4.0
thèse;5.0
importante;3.0
midi;3.0
procédait;1.0
établissement;11.0
légalité;1.0
tribunal;6.0
désire;5.0
discuter;5.0
est-il;3.0
mesure;19.0
rigoureuse-;1.0
ment;17.0
conseil;31.0
municipal;1.0
universellement;1.0
considéré;1.0
républicain;13.0
compose;2.0
presque;2.0
unanimité;2.0
socialiste;4.0
anticléricalisme;2.0
municipalité;6.0
élu;2.0
gage;2.0
officiel;20.0
dois;5.0
reconnaître;9.0
plaisir;9.0
rencontré;2.0
sein;2.0
généreux;2.0
supérieur;7.0
maçonniques;1.0
bref;7.0
école;75.0
urs;8.0
décidée;1.0
matin;4.0
procède;1.0
-sans;1.0
doute;15.0
pouvaient;3.0
manquer;3.0
voir;24.0
réalisation;2.0
espérance;2.0
formulées;4.0
bulletin;1.0
carla;1.0
population;11.0
ouvrière;3.0
castres;1.0
levée;3.0
stupéfaite;1.0
manifestation;4.0
indignée;2.0
alaissé;1.0
déborder;1.0
colère;1.0
torrent;1.0
grossi;1.0
sympathie;4.0
méconnu;1.0
confiance;7.0
abusée;1.0
intérêt;23.0
outrageusement;1.0
lésé;1.0
lafferre;2.0
organisée;1.0
crois;29.0
évité;1.0
précisément;9.0
ence;1.0
pût;4.0
apporter;7.0
caractère;8.0
polit;1.0
isolé;5.0
partiel;1.0
contestera;1.0
impopularité;1.0
hôpital;2.0
jouit;1.0
pari;12.0
peuton;2.0
admettre;3.0
agricoles;2.0
amené;3.0
degré;2.0
diffusion;1.0
bienfait;3.0
sentir;3.0
hameau;6.0
accord;15.0
joint;1.0
service;35.0
militaire;48.0
obligatoire;8.0
pratique;13.0
approprié;2.0
besoin;14.0
reçoivent;1.0
constataitréce-mment;1.0
rivais;5.0
langage;3.0
ému;3.0
campagne;7.0
deviennent;5.0
désertes;1.0
goût;10.0
florissant;1.0
agriculture;16.0
délaissé;2.0
terre;4.0
portera;1.0
bientôt;5.0
friche;1.0
im-;1.0
pôts;1.0
lourd;3.0
crains;3.0
financier;4.0
augmenter;6.0
content;2.0
dites-vous;1.0
plaint;1.0
vertu;6.0
lâcheur;1.0
habitude;5.0
contractée;1.0
nullement;4.0
spécial;7.0
ignore;2.0
poids;3.0
pèse;1.0
habitant;3.0
apercevra;1.0
enfant;21.0
déclassent;1.0
finissent;1.0
rougir;1.0
blouse;1.0
père;2.0
blanchi;1.0
couvent;1.0
inhabiles;1.0
seconder;1.0
modestes;1.0
champêtres;1.0
jour-là;4.0
trouvera;3.0
hauteur;3.0
débours;1.0
sentira;1.0
locauser;1.0
douleur;3.0
saura;1.0
plainte;5.0
voix;27.0
serait;18.0
injuste;1.0
exposer;2.0
grief;2.0
tenir;7.0
argument;6.0
avocat;5.0
veux;21.0
rappeler;5.0
éloquentes;1.0
prononçait;1.0
honorable;29.0
berteaux;12.0
permettra;2.0
certainement;5.0
-lui;1.0
profonde;3.0
impression;8.0
laissée;1.0
récents;2.0
discours;1.0
netteté;1.0
lumineuse;2.0
résumait;1.0
principal;3.0
militent;1.0
laïcité;1.0
public;18.0
présume;1.0
berteanx;1.0
partisan;3.0
pénitentiaire;1.0
téméraire;2.0
appliquer;6.0
espèce;4.0
généralité;2.0
énoncées;1.0
seconde;10.0
dit-il;4.0
des-écoles;1.0
congréganiste;9.0
conduit;2.0
consiste;5.0
minime;1.0
âgés;2.0
continuent;1.0
exercer;4.0
profession;2.0
amour;3.0
demander;14.0
émolument;1.0
retraite;2.0
pareil;9.0
produit;10.0
pénitentiaires;1.0
oui;14.0
scandaleux;1.0
chose;32.0
inadmissible;3.0
etat;41.0
rémunéré;1.0
insister;5.0
concluant;1.0
yeux;5.0
soucieux;3.0
économie;2.0
seul;11.0
rémunérés;1.0
dit-on;2.0
fortiori;1.0
doivent-ils;1.0
laïque;12.0
souci;10.0
constant;8.0
natalité;5.0
célibataire;4.0
chef;19.0
appointement;2.0
réserver;2.0
encouragement;6.0
mère;2.0
famille;8.0
avoue;2.0
età;1.0
morale;4.0
sociale;3.0
garderai;1.0
porter;10.0
atteinte;5.0
rabaisser;1.0
humoristiques;1.0
anecdote;2.0
scabreuses;1.0
tirée;1.0
histoire;3.0
moderne;5.0
laïcisés;1.0
aime;2.0
mieux;25.0
chercher;3.0
théorique;2.0
statistique;3.0
rapide;3.0
incomplète;1.0
insuffisance;1.0
tiendrai;1.0
exagérant;1.0
détriment;1.0
instituteur;45.0
hasard;1.0
région;4.0
proportion;4.0
exagérée;1.0
tête;12.0
faible;2.0
faite;17.0
calmer;2.0
patriotiques;1.0
apportent;4.0
chevalier;1.0
malborough;1.0
soutires;1.0
a-t-il;7.0
soient;14.0
souvent;13.0
exclamation;26.0
gauche;121.0
devèze;8.0
faut;31.0
réponds;3.0
dis;14.0
accroît;1.0
instit;1.0
trices;1.0
nime;1.0
tient;5.0
gran;1.0
constatere;1.0
facilement;2.0
reste;16.0
volontairement;1.0
forréniellty;1.0
déplacement;4.0
imprévutn;1.0
expose;1.0
ell;4.0
contraire;19.0
col;3.0
nais;2.0
dnt;1.0
désir;5.0
marier;1.0
nials;1.0
démarche;3.0
restent;3.0
vaines;4.0
uteiiir;1.0
perm;1.0
ttrait;1.0
arriver;4.0
rêve;2.0
tgsei;1.0
intéresse;4.0
ferai;7.0
recommd;1.0
personnellement;2.0
serait-il;1.0
piquant;1.0
conclure;1.0
loin;8.0
lalcisatlot;1.0
diminue;3.0
rire;10.0
uclte-;1.0
laurent;12.0
bougère;16.0
tombe;2.0
sens;22.0
répérra;1.0
désirez;1.0
congr;1.0
nistes;1.0
mstitutrices;1.0
taires;2.0
ail;5.0
vouées;1.0
vou;4.0
célibat;1.0
insiste;7.0
itê;1.0
eller;1.0
cole;1.0
gue;3.0
discutons;1.0
lll;1.0
seo;2.0
laires;2.0
fas;1.0
lllco;1.0
responsabilité;15.0
prétends;3.0
peine;6.0
ffre;1.0
dij;2.0
jorité;1.0
elliffredg;1.0
lidér;1.0
pesaient;2.0
interruption;25.0
qauc;1.0
trême;2.0
ire;9.0
bie;1.0
rat;3.0
maurice;15.0
reg;1.0
eilf;1.0
pense;7.0
argent;10.0
dep;1.0
persoil;1.0
nellernell;1.0
êtes;13.0
heureux;10.0
payer;8.0
ffle;1.0
souviens;1.0
éloquence;2.0
iaqnu;1.0
jrnp;1.0
ajt;1.0
écrié;1.0
biel;1.0
sacrifice;6.0
budgétaire;1.0
bief;1.0
social;4.0
prix;5.0
payera;1.0
oiip;1.0
réforme;7.0
sincèrement;1.0
rél;1.0
oodg;1.0
deva;1.0
lit;4.0
forme;12.0
ant;3.0
passe;20.0
tlds;1.0
conde;2.0
incline;1.0
compre;1.0
arrête;2.0
dogme;1.0
chrétienté;1.0
comprend;3.0
rtres;1.0
alic;1.0
credo;1.0
quia;1.0
asr;1.0
xavieraille;1.0
gré;3.0
comprends;4.0
ganiste;1.0
incapable;1.0
ioril;1.0
rép;1.0
blicains;1.0
die;1.0
fotls;1.0
ree;1.0
irentres;1.0
pto;1.0
norobosition;1.0
osltioh;1.0
testations;1.0
vivant;5.0
conditiotlptji;1.0
colldit;1.0
effort;8.0
persodnel;1.0
tljssec;1.0
sent;1.0
affranchir;1.0
ssf;1.0
côté;17.0
enseigné;1.0
enf;1.0
ljttér;1.0
appuyer;1.0
mouvez;1.0
littéraitee;1.0
scientifique;1.0
libérer;3.0
-voiio;1.0
ille;3.0
lez;1.0
formés;2.0
meilleur;10.0
est-ce;12.0
renseignement;10.0
monopole;1.0
puissent;3.0
revendiquer;1.0
sorte;8.0
brevet;3.0
monarchie;1.0
absolue;18.0
inventé;1.0
enfin;11.0
accepter;7.0
laïciration;1.0
entendez;1.0
croient;2.0
constitution;1.0
viable;1.0
effiac;1.0
république;13.0
capable;3.0
cots;1.0
ulre;1.0
civif;1.0
oublier;5.0
jes;4.0
glorieuses;1.0
tradition;9.0
ialonn;1.0
chemin;1.0
parcouru;1.0
irès;2.0
attribuez;1.0
signifietat-ilalors;1.0
variable;1.0
étent;1.0
redevenus;1.0
sait;5.0
amour-propre;1.0
avez;74.0
laisser;10.0
républicanisme;1.0
nuance;1.0
varié;1.0
leygues;8.0
jamais;27.0
changé;2.0
clergé;1.0
implique;1.0
adhésion;1.0
active;1.0
idée;13.0
préconçue;1.0
affiliation;1.0
passive;1.0
club;1.0
étroitement;3.0
fermé;1.0
statut;2.0
long;4.0
recueil;1.0
motif;8.0
exclusion;2.0
méline;6.0
réïpïubklvicain;1.0
iilonde;1.0
lemaître;1.0
rayer;1.0
relatif;4.0
préinvestiture;1.0
maçonnique-;1.0
spuller;1.0
croen;1.0
vait;1.0
nécessité;3.0
persécution;2.0
considératk;1.0
faudrait;5.0
ocbien;1.0
das;1.0
devancier;2.0
couloi;1.0
liberté;18.0
pays;30.0
arlé;1.0
ais;3.0
terminer;6.0
use;1.0
euappelant;1.0
rnuse;1.0
élllle;1.0
tom-;1.0
lieu;18.0
commun;2.0
revenant;1.0
uèt;1.0
inrait;1.0
spéci;1.0
lîte;1.0
présente;6.0
lent;1.0
onnes;1.0
utiliser;3.0
heu;1.0
vlontés;1.0
dri;1.0
ebt;1.0
tlltracer;1.0
marqué;1.0
augdissemefs;1.0
énormes;2.0
applaumenu;1.0
ini;1.0
borges;1.0
insn;1.0
hlld;1.0
estime;8.0
crédit;31.0
inscrit;8.0
ministère;43.0
consi;1.0
réponse;7.0
rappelle;9.0
vrai;18.0
tpire;1.0
victor;10.0
dur;2.0
dit;65.0
gagne;1.0
applaudissement;67.0
mets;14.0
mis;14.0
création;7.0
contributive;1.0
juillet;3.0
maîtresse;16.0
couture;16.0
avril;1.0
administration;38.0
accorder;10.0
subvention;24.0
alléger;1.0
bénéficié;1.0
bénéficier;3.0
auraient;9.0
demandé;19.0
autorisées;1.0
département;8.0
subventionné;1.0
fournir;5.0
savoir;17.0
pouvait;9.0
devait;6.0
communal;1.0
étendra;1.0
prouver;5.0
laissez-moi;4.0
indiquer;6.0
catégorie;3.0
mixtes;13.0
installées;2.0
populeuses;2.0
ensuite;7.0
communale;5.0
chef-lieu;4.0
municipaux;6.0
veulent;2.0
temps;25.0
remarquer;12.0
choisissent;1.0
inscrire;1.0
suffisante;1.0
semble;15.0
responsable;3.0
lorsqu;14.0
donrentlapréférence;1.0
diriger;5.0
